zone_name,geometry
zona_401,"POLYGON((-77.16081616432234 -12.001052704625385, -77.16540808216118 -11.99327310164493, -77.17459191783882 -11.99327310164493, -77.17918383567766 -12.001052704625385, -77.17459191783882 -12.008832307605841, -77.16540808216118 -12.008832307605841, -77.16081616432234 -12.001052704625385))"
zona_402,"POLYGON((-77.14702781007932 -11.99327310164493, -77.15161959542561 -11.985493498664473, -77.1608031661182 -11.985493498664473, -77.16539495146449 -11.99327310164493, -77.1608031661182 -12.001052704625385, -77.15161959542561 -12.001052704625385, -77.14702781007932 -11.99327310164493))"
zona_403,"POLYGON((-77.13323892586615 -12.001052704625385, -77.13783084370499 -11.99327310164493, -77.14701467938264 -11.99327310164493, -77.15160659722147 -12.001052704625385, -77.14701467938264 -12.008832307605841, -77.13783084370499 -12.008832307605841, -77.13323892586615 -12.001052704625385))"
zona_404,"POLYGON((-77.11945057162313 -11.99327310164493, -77.12404235696943 -11.985493498664473, -77.13322592766201 -11.985493498664473, -77.1378177130083 -11.99327310164493, -77.13322592766201 -12.001052704625385, -77.12404235696943 -12.001052704625385, -77.11945057162313 -11.99327310164493))"
zona_405,"POLYGON((-77.10566168740995 -12.001052704625385, -77.11025360524879 -11.99327310164493, -77.11943744092643 -11.99327310164493, -77.12402935876527 -12.001052704625385, -77.11943744092643 -12.008832307605841, -77.11025360524879 -12.008832307605841, -77.10566168740995 -12.001052704625385))"
zona_406,"POLYGON((-77.09187333316693 -11.99327310164493, -77.09646511851322 -11.985493498664473, -77.10564868920581 -11.985493498664473, -77.1102404745521 -11.99327310164493, -77.10564868920581 -12.001052704625385, -77.09646511851322 -12.001052704625385, -77.09187333316693 -11.99327310164493))"
zona_407,"POLYGON((-77.07808444895376 -12.001052704625385, -77.0826763667926 -11.99327310164493, -77.09186020247024 -11.99327310164493, -77.09645212030908 -12.001052704625385, -77.09186020247024 -12.008832307605841, -77.0826763667926 -12.008832307605841, -77.07808444895376 -12.001052704625385))"
zona_408,"POLYGON((-77.06429609471074 -11.99327310164493, -77.06888788005703 -11.985493498664473, -77.07807145074962 -11.985493498664473, -77.08266323609591 -11.99327310164493, -77.07807145074962 -12.001052704625385, -77.06888788005703 -12.001052704625385, -77.06429609471074 -11.99327310164493))"
zona_409,"POLYGON((-77.05050721049757 -12.001052704625385, -77.05509912833641 -11.99327310164493, -77.06428296401405 -11.99327310164493, -77.06887488185289 -12.001052704625385, -77.06428296401405 -12.008832307605841, -77.05509912833641 -12.008832307605841, -77.05050721049757 -12.001052704625385))"
zona_410,"POLYGON((-77.03671885625455 -11.99327310164493, -77.04131064160084 -11.985493498664473, -77.05049421229343 -11.985493498664473, -77.05508599763972 -11.99327310164493, -77.05049421229343 -12.001052704625385, -77.04131064160084 -12.001052704625385, -77.03671885625455 -11.99327310164493))"
zona_411,"POLYGON((-77.02292997204138 -12.001052704625385, -77.02752188988022 -11.99327310164493, -77.03670572555787 -11.99327310164493, -77.0412976433967 -12.001052704625385, -77.03670572555787 -12.008832307605841, -77.02752188988022 -12.008832307605841, -77.02292997204138 -12.001052704625385))"
zona_412,"POLYGON((-77.00914161779835 -11.99327310164493, -77.01373340314464 -11.985493498664473, -77.02291697383723 -11.985493498664473, -77.02750875918352 -11.99327310164493, -77.02291697383723 -12.001052704625385, -77.01373340314464 -12.001052704625385, -77.00914161779835 -11.99327310164493))"
zona_413,"POLYGON((-76.99535273358518 -12.001052704625385, -76.99994465142402 -11.99327310164493, -77.00912848710166 -11.99327310164493, -77.0137204049405 -12.001052704625385, -77.00912848710166 -12.008832307605841, -76.99994465142402 -12.008832307605841, -76.99535273358518 -12.001052704625385))"
zona_414,"POLYGON((-76.98156437934216 -11.99327310164493, -76.98615616468845 -11.985493498664473, -76.99533973538104 -11.985493498664473, -76.99993152072733 -11.99327310164493, -76.99533973538104 -12.001052704625385, -76.98615616468845 -12.001052704625385, -76.98156437934216 -11.99327310164493))"
zona_415,"POLYGON((-76.96777549512899 -12.001052704625385, -76.97236741296783 -11.99327310164493, -76.98155124864547 -11.99327310164493, -76.98614316648431 -12.001052704625385, -76.98155124864547 -12.008832307605841, -76.97236741296783 -12.008832307605841, -76.96777549512899 -12.001052704625385))"
zona_416,"POLYGON((-76.95398714088597 -11.99327310164493, -76.95857892623226 -11.985493498664473, -76.96776249692485 -11.985493498664473, -76.97235428227114 -11.99327310164493, -76.96776249692485 -12.001052704625385, -76.95857892623226 -12.001052704625385, -76.95398714088597 -11.99327310164493))"
zona_417,"POLYGON((-76.9401982566728 -12.001052704625385, -76.94479017451164 -11.99327310164493, -76.95397401018928 -11.99327310164493, -76.95856592802812 -12.001052704625385, -76.95397401018928 -12.008832307605841, -76.94479017451164 -12.008832307605841, -76.9401982566728 -12.001052704625385))"
zona_418,"POLYGON((-76.92640990242978 -11.99327310164493, -76.93100168777607 -11.985493498664473, -76.94018525846866 -11.985493498664473, -76.94477704381495 -11.99327310164493, -76.94018525846866 -12.001052704625385, -76.93100168777607 -12.001052704625385, -76.92640990242978 -11.99327310164493))"
zona_419,"POLYGON((-76.91262101821661 -12.001052704625385, -76.91721293605545 -11.99327310164493, -76.9263967717331 -11.99327310164493, -76.93098868957193 -12.001052704625385, -76.9263967717331 -12.008832307605841, -76.91721293605545 -12.008832307605841, -76.91262101821661 -12.001052704625385))"
zona_420,"POLYGON((-76.89883266397358 -11.99327310164493, -76.90342444931987 -11.985493498664473, -76.91260802001246 -11.985493498664473, -76.91719980535875 -11.99327310164493, -76.91260802001246 -12.001052704625385, -76.90342444931987 -12.001052704625385, -76.89883266397358 -11.99327310164493))"
zona_421,"POLYGON((-76.88504377976041 -12.001052704625385, -76.88963569759925 -11.99327310164493, -76.89881953327689 -11.99327310164493, -76.90341145111573 -12.001052704625385, -76.89881953327689 -12.008832307605841, -76.88963569759925 -12.008832307605841, -76.88504377976041 -12.001052704625385))"
zona_422,"POLYGON((-76.87125542551739 -11.99327310164493, -76.87584721086368 -11.985493498664473, -76.88503078155627 -11.985493498664473, -76.88962256690256 -11.99327310164493, -76.88503078155627 -12.001052704625385, -76.87584721086368 -12.001052704625385, -76.87125542551739 -11.99327310164493))"
zona_423,"POLYGON((-76.85746654130422 -12.001052704625385, -76.86205845914306 -11.99327310164493, -76.8712422948207 -11.99327310164493, -76.87583421265954 -12.001052704625385, -76.8712422948207 -12.008832307605841, -76.86205845914306 -12.008832307605841, -76.85746654130422 -12.001052704625385))"
zona_424,"POLYGON((-76.8436781870612 -11.99327310164493, -76.8482699724075 -11.985493498664473, -76.85745354310008 -11.985493498664473, -76.86204532844637 -11.99327310164493, -76.85745354310008 -12.001052704625385, -76.8482699724075 -12.001052704625385, -76.8436781870612 -11.99327310164493))"
zona_425,"POLYGON((-76.82988930284803 -12.001052704625385, -76.83448122068687 -11.99327310164493, -76.84366505636451 -11.99327310164493, -76.84825697420335 -12.001052704625385, -76.84366505636451 -12.008832307605841, -76.83448122068687 -12.008832307605841, -76.82988930284803 -12.001052704625385))"
zona_426,"POLYGON((-77.1608166941079 -11.985493498664473, -77.16540834705394 -11.977713895684017, -77.17459165294606 -11.977713895684017, -77.17918330589211 -11.985493498664473, -77.17459165294606 -11.99327310164493, -77.16540834705394 -11.99327310164493, -77.1608166941079 -11.985493498664473))"
zona_427,"POLYGON((-77.1470283394957 -11.977713895684015, -77.1516198601338 -11.96993429270356, -77.16080290141001 -11.96993429270356, -77.16539442204811 -11.977713895684015, -77.16080290141001 -11.985493498664471, -77.1516198601338 -11.985493498664471, -77.1470283394957 -11.977713895684015))"
zona_428,"POLYGON((-77.1332394556517 -11.985493498664473, -77.13783110859775 -11.977713895684017, -77.14701441448987 -11.977713895684017, -77.15160606743592 -11.985493498664473, -77.14701441448987 -11.99327310164493, -77.13783110859775 -11.99327310164493, -77.1332394556517 -11.985493498664473))"
zona_429,"POLYGON((-77.11945110103952 -11.977713895684015, -77.12404262167762 -11.96993429270356, -77.13322566295382 -11.96993429270356, -77.13781718359192 -11.977713895684015, -77.13322566295382 -11.985493498664471, -77.12404262167762 -11.985493498664471, -77.11945110103952 -11.977713895684015))"
zona_430,"POLYGON((-77.1056622171955 -11.985493498664473, -77.11025387014155 -11.977713895684017, -77.11943717603367 -11.977713895684017, -77.12402882897972 -11.985493498664473, -77.11943717603367 -11.99327310164493, -77.11025387014155 -11.99327310164493, -77.1056622171955 -11.985493498664473))"
zona_431,"POLYGON((-77.09187386258331 -11.977713895684015, -77.09646538322141 -11.96993429270356, -77.10564842449762 -11.96993429270356, -77.11023994513572 -11.977713895684015, -77.10564842449762 -11.985493498664471, -77.09646538322141 -11.985493498664471, -77.09187386258331 -11.977713895684015))"
zona_432,"POLYGON((-77.07808497873931 -11.985493498664473, -77.08267663168536 -11.977713895684017, -77.09185993757748 -11.977713895684017, -77.09645159052353 -11.985493498664473, -77.09185993757748 -11.99327310164493, -77.08267663168536 -11.99327310164493, -77.07808497873931 -11.985493498664473))"
zona_433,"POLYGON((-77.06429662412712 -11.977713895684015, -77.06888814476522 -11.96993429270356, -77.07807118604143 -11.96993429270356, -77.08266270667953 -11.977713895684015, -77.07807118604143 -11.985493498664471, -77.06888814476522 -11.985493498664471, -77.06429662412712 -11.977713895684015))"
zona_434,"POLYGON((-77.05050774028312 -11.985493498664473, -77.05509939322917 -11.977713895684017, -77.06428269912129 -11.977713895684017, -77.06887435206734 -11.985493498664473, -77.06428269912129 -11.99327310164493, -77.05509939322917 -11.99327310164493, -77.05050774028312 -11.985493498664473))"
zona_435,"POLYGON((-77.03671938567093 -11.977713895684015, -77.04131090630904 -11.96993429270356, -77.05049394758524 -11.96993429270356, -77.05508546822334 -11.977713895684015, -77.05049394758524 -11.985493498664471, -77.04131090630904 -11.985493498664471, -77.03671938567093 -11.977713895684015))"
zona_436,"POLYGON((-77.02293050182693 -11.985493498664473, -77.02752215477298 -11.977713895684017, -77.0367054606651 -11.977713895684017, -77.04129711361115 -11.985493498664473, -77.0367054606651 -11.99327310164493, -77.02752215477298 -11.99327310164493, -77.02293050182693 -11.985493498664473))"
zona_437,"POLYGON((-77.00914214721473 -11.977713895684015, -77.01373366785283 -11.96993429270356, -77.02291670912903 -11.96993429270356, -77.02750822976714 -11.977713895684015, -77.02291670912903 -11.985493498664471, -77.01373366785283 -11.985493498664471, -77.00914214721473 -11.977713895684015))"
zona_438,"POLYGON((-76.99535326337073 -11.985493498664473, -76.99994491631678 -11.977713895684017, -77.0091282222089 -11.977713895684017, -77.01371987515495 -11.985493498664473, -77.0091282222089 -11.99327310164493, -76.99994491631678 -11.99327310164493, -76.99535326337073 -11.985493498664473))"
zona_439,"POLYGON((-76.98156490875854 -11.977713895684015, -76.98615642939664 -11.96993429270356, -76.99533947067285 -11.96993429270356, -76.99993099131095 -11.977713895684015, -76.99533947067285 -11.985493498664471, -76.98615642939664 -11.985493498664471, -76.98156490875854 -11.977713895684015))"
zona_440,"POLYGON((-76.96777602491454 -11.985493498664473, -76.97236767786059 -11.977713895684017, -76.98155098375271 -11.977713895684017, -76.98614263669876 -11.985493498664473, -76.98155098375271 -11.99327310164493, -76.97236767786059 -11.99327310164493, -76.96777602491454 -11.985493498664473))"
zona_441,"POLYGON((-76.95398767030235 -11.977713895684015, -76.95857919094045 -11.96993429270356, -76.96776223221666 -11.96993429270356, -76.97235375285476 -11.977713895684015, -76.96776223221666 -11.985493498664471, -76.95857919094045 -11.985493498664471, -76.95398767030235 -11.977713895684015))"
zona_442,"POLYGON((-76.94019878645835 -11.985493498664473, -76.9447904394044 -11.977713895684017, -76.95397374529652 -11.977713895684017, -76.95856539824257 -11.985493498664473, -76.95397374529652 -11.99327310164493, -76.9447904394044 -11.99327310164493, -76.94019878645835 -11.985493498664473))"
zona_443,"POLYGON((-76.92641043184616 -11.977713895684015, -76.93100195248427 -11.96993429270356, -76.94018499376047 -11.96993429270356, -76.94477651439857 -11.977713895684015, -76.94018499376047 -11.985493498664471, -76.93100195248427 -11.985493498664471, -76.92641043184616 -11.977713895684015))"
zona_444,"POLYGON((-76.91262154800216 -11.985493498664473, -76.91721320094821 -11.977713895684017, -76.92639650684033 -11.977713895684017, -76.93098815978638 -11.985493498664473, -76.92639650684033 -11.99327310164493, -76.91721320094821 -11.99327310164493, -76.91262154800216 -11.985493498664473))"
zona_445,"POLYGON((-76.89883319338996 -11.977713895684015, -76.90342471402806 -11.96993429270356, -76.91260775530426 -11.96993429270356, -76.91719927594237 -11.977713895684015, -76.91260775530426 -11.985493498664471, -76.90342471402806 -11.985493498664471, -76.89883319338996 -11.977713895684015))"
zona_446,"POLYGON((-76.88504430954596 -11.985493498664473, -76.88963596249201 -11.977713895684017, -76.89881926838413 -11.977713895684017, -76.90341092133018 -11.985493498664473, -76.89881926838413 -11.99327310164493, -76.88963596249201 -11.99327310164493, -76.88504430954596 -11.985493498664473))"
zona_447,"POLYGON((-76.87125595493377 -11.977713895684015, -76.87584747557187 -11.96993429270356, -76.88503051684808 -11.96993429270356, -76.88962203748618 -11.977713895684015, -76.88503051684808 -11.985493498664471, -76.87584747557187 -11.985493498664471, -76.87125595493377 -11.977713895684015))"
zona_448,"POLYGON((-76.85746707108977 -11.985493498664473, -76.86205872403582 -11.977713895684017, -76.87124202992794 -11.977713895684017, -76.87583368287399 -11.985493498664473, -76.87124202992794 -11.99327310164493, -76.86205872403582 -11.99327310164493, -76.85746707108977 -11.985493498664473))"
zona_449,"POLYGON((-76.84367871647758 -11.977713895684015, -76.84827023711568 -11.96993429270356, -76.85745327839189 -11.96993429270356, -76.86204479902999 -11.977713895684015, -76.85745327839189 -11.985493498664471, -76.84827023711568 -11.985493498664471, -76.84367871647758 -11.977713895684015))"
zona_450,"POLYGON((-76.82988983263358 -11.985493498664473, -76.83448148557963 -11.977713895684017, -76.84366479147175 -11.977713895684017, -76.8482564444178 -11.985493498664473, -76.84366479147175 -11.99327310164493, -76.83448148557963 -11.99327310164493, -76.82988983263358 -11.985493498664473))"
zona_451,"POLYGON((-77.16081722315518 -11.96993429270356, -77.16540861157759 -11.962154689723103, -77.17459138842241 -11.962154689723103, -77.17918277684483 -11.96993429270356, -77.17459138842241 -11.977713895684015, -77.16540861157759 -11.977713895684015, -77.16081722315518 -11.96993429270356))"
zona_452,"POLYGON((-77.14702886817395 -11.962154689723102, -77.15162012447293 -11.954375086742646, -77.16080263707089 -11.954375086742646, -77.16539389336987 -11.962154689723102, -77.16080263707089 -11.969934292703558, -77.15162012447293 -11.969934292703558, -77.14702886817395 -11.962154689723102))"
zona_453,"POLYGON((-77.13323998469899 -11.96993429270356, -77.1378313731214 -11.962154689723103, -77.14701414996622 -11.962154689723103, -77.15160553838864 -11.96993429270356, -77.14701414996622 -11.977713895684015, -77.1378313731214 -11.977713895684015, -77.13323998469899 -11.96993429270356))"
zona_454,"POLYGON((-77.11945162971776 -11.962154689723102, -77.12404288601674 -11.954375086742646, -77.1332253986147 -11.954375086742646, -77.13781665491368 -11.962154689723102, -77.1332253986147 -11.969934292703558, -77.12404288601674 -11.969934292703558, -77.11945162971776 -11.962154689723102))"
zona_455,"POLYGON((-77.10566274624279 -11.96993429270356, -77.1102541346652 -11.962154689723103, -77.11943691151002 -11.962154689723103, -77.12402829993243 -11.96993429270356, -77.11943691151002 -11.977713895684015, -77.1102541346652 -11.977713895684015, -77.10566274624279 -11.96993429270356))"
zona_456,"POLYGON((-77.09187439126156 -11.962154689723102, -77.09646564756054 -11.954375086742646, -77.1056481601585 -11.954375086742646, -77.11023941645747 -11.962154689723102, -77.1056481601585 -11.969934292703558, -77.09646564756054 -11.969934292703558, -77.09187439126156 -11.962154689723102))"
zona_457,"POLYGON((-77.0780855077866 -11.96993429270356, -77.08267689620901 -11.962154689723103, -77.09185967305383 -11.962154689723103, -77.09645106147624 -11.96993429270356, -77.09185967305383 -11.977713895684015, -77.08267689620901 -11.977713895684015, -77.0780855077866 -11.96993429270356))"
zona_458,"POLYGON((-77.06429715280537 -11.962154689723102, -77.06888840910435 -11.954375086742646, -77.0780709217023 -11.954375086742646, -77.08266217800129 -11.962154689723102, -77.0780709217023 -11.969934292703558, -77.06888840910435 -11.969934292703558, -77.06429715280537 -11.962154689723102))"
zona_459,"POLYGON((-77.05050826933041 -11.96993429270356, -77.05509965775282 -11.962154689723103, -77.06428243459764 -11.962154689723103, -77.06887382302006 -11.96993429270356, -77.06428243459764 -11.977713895684015, -77.05509965775282 -11.977713895684015, -77.05050826933041 -11.96993429270356))"
zona_460,"POLYGON((-77.03671991434918 -11.962154689723102, -77.04131117064816 -11.954375086742646, -77.05049368324612 -11.954375086742646, -77.0550849395451 -11.962154689723102, -77.05049368324612 -11.969934292703558, -77.04131117064816 -11.969934292703558, -77.03671991434918 -11.962154689723102))"
zona_461,"POLYGON((-77.02293103087422 -11.96993429270356, -77.02752241929663 -11.962154689723103, -77.03670519614145 -11.962154689723103, -77.04129658456387 -11.96993429270356, -77.03670519614145 -11.977713895684015, -77.02752241929663 -11.977713895684015, -77.02293103087422 -11.96993429270356))"
zona_462,"POLYGON((-77.00914267589297 -11.962154689723102, -77.01373393219195 -11.954375086742646, -77.02291644478991 -11.954375086742646, -77.0275077010889 -11.962154689723102, -77.02291644478991 -11.969934292703558, -77.01373393219195 -11.969934292703558, -77.00914267589297 -11.962154689723102))"
zona_463,"POLYGON((-76.99535379241802 -11.96993429270356, -76.99994518084043 -11.962154689723103, -77.00912795768525 -11.962154689723103, -77.01371934610766 -11.96993429270356, -77.00912795768525 -11.977713895684015, -76.99994518084043 -11.977713895684015, -76.99535379241802 -11.96993429270356))"
zona_464,"POLYGON((-76.98156543743679 -11.962154689723102, -76.98615669373577 -11.954375086742646, -76.99533920633372 -11.954375086742646, -76.9999304626327 -11.962154689723102, -76.99533920633372 -11.969934292703558, -76.98615669373577 -11.969934292703558, -76.98156543743679 -11.962154689723102))"
zona_465,"POLYGON((-76.96777655396183 -11.96993429270356, -76.97236794238424 -11.962154689723103, -76.98155071922906 -11.962154689723103, -76.98614210765147 -11.96993429270356, -76.98155071922906 -11.977713895684015, -76.97236794238424 -11.977713895684015, -76.96777655396183 -11.96993429270356))"
zona_466,"POLYGON((-76.9539881989806 -11.962154689723102, -76.95857945527958 -11.954375086742646, -76.96776196787754 -11.954375086742646, -76.97235322417652 -11.962154689723102, -76.96776196787754 -11.969934292703558, -76.95857945527958 -11.969934292703558, -76.9539881989806 -11.962154689723102))"
zona_467,"POLYGON((-76.94019931550564 -11.96993429270356, -76.94479070392805 -11.962154689723103, -76.95397348077287 -11.962154689723103, -76.95856486919529 -11.96993429270356, -76.95397348077287 -11.977713895684015, -76.94479070392805 -11.977713895684015, -76.94019931550564 -11.96993429270356))"
zona_468,"POLYGON((-76.92641096052441 -11.962154689723102, -76.93100221682339 -11.954375086742646, -76.94018472942135 -11.954375086742646, -76.94477598572033 -11.962154689723102, -76.94018472942135 -11.969934292703558, -76.93100221682339 -11.969934292703558, -76.92641096052441 -11.962154689723102))"
zona_469,"POLYGON((-76.91262207704945 -11.96993429270356, -76.91721346547186 -11.962154689723103, -76.92639624231668 -11.962154689723103, -76.9309876307391 -11.96993429270356, -76.92639624231668 -11.977713895684015, -76.91721346547186 -11.977713895684015, -76.91262207704945 -11.96993429270356))"
zona_470,"POLYGON((-76.8988337220682 -11.962154689723102, -76.90342497836718 -11.954375086742646, -76.91260749096514 -11.954375086742646, -76.91719874726412 -11.962154689723102, -76.91260749096514 -11.969934292703558, -76.90342497836718 -11.969934292703558, -76.8988337220682 -11.962154689723102))"
zona_471,"POLYGON((-76.88504483859325 -11.96993429270356, -76.88963622701566 -11.962154689723103, -76.89881900386048 -11.962154689723103, -76.9034103922829 -11.96993429270356, -76.89881900386048 -11.977713895684015, -76.88963622701566 -11.977713895684015, -76.88504483859325 -11.96993429270356))"
zona_472,"POLYGON((-76.87125648361202 -11.962154689723102, -76.875847739911 -11.954375086742646, -76.88503025250895 -11.954375086742646, -76.88962150880793 -11.962154689723102, -76.88503025250895 -11.969934292703558, -76.875847739911 -11.969934292703558, -76.87125648361202 -11.962154689723102))"
zona_473,"POLYGON((-76.85746760013706 -11.96993429270356, -76.86205898855947 -11.962154689723103, -76.87124176540429 -11.962154689723103, -76.8758331538267 -11.96993429270356, -76.87124176540429 -11.977713895684015, -76.86205898855947 -11.977713895684015, -76.85746760013706 -11.96993429270356))"
zona_474,"POLYGON((-76.84367924515583 -11.962154689723102, -76.8482705014548 -11.954375086742646, -76.85745301405277 -11.954375086742646, -76.86204427035175 -11.962154689723102, -76.85745301405277 -11.969934292703558, -76.8482705014548 -11.969934292703558, -76.84367924515583 -11.962154689723102))"
zona_475,"POLYGON((-76.82989036168087 -11.96993429270356, -76.83448175010328 -11.962154689723103, -76.8436645269481 -11.962154689723103, -76.84825591537052 -11.96993429270356, -76.8436645269481 -11.977713895684015, -76.83448175010328 -11.977713895684015, -76.82989036168087 -11.96993429270356))"
zona_476,"POLYGON((-77.1608177514644 -11.954375086742646, -77.16540887573221 -11.94659548376219, -77.17459112426779 -11.94659548376219, -77.1791822485356 -11.954375086742646, -77.17459112426779 -11.962154689723102, -77.16540887573221 -11.962154689723102, -77.1608177514644 -11.954375086742646))"
zona_477,"POLYGON((-77.14702939611422 -11.94659548376219, -77.15162038844306 -11.938815880781734, -77.16080237310075 -11.938815880781734, -77.1653933654296 -11.94659548376219, -77.16080237310075 -11.954375086742646, -77.15162038844306 -11.954375086742646, -77.14702939611422 -11.94659548376219))"
zona_478,"POLYGON((-77.13324051300822 -11.954375086742646, -77.13783163727602 -11.94659548376219, -77.1470138858116 -11.94659548376219, -77.15160501007941 -11.954375086742646, -77.1470138858116 -11.962154689723102, -77.13783163727602 -11.962154689723102, -77.13324051300822 -11.954375086742646))"
zona_479,"POLYGON((-77.11945215765803 -11.94659548376219, -77.12404314998687 -11.938815880781734, -77.13322513464456 -11.938815880781734, -77.1378161269734 -11.94659548376219, -77.13322513464456 -11.954375086742646, -77.12404314998687 -11.954375086742646, -77.11945215765803 -11.94659548376219))"
zona_480,"POLYGON((-77.10566327455201 -11.954375086742646, -77.11025439881982 -11.94659548376219, -77.1194366473554 -11.94659548376219, -77.1240277716232 -11.954375086742646, -77.1194366473554 -11.962154689723102, -77.11025439881982 -11.962154689723102, -77.10566327455201 -11.954375086742646))"
zona_481,"POLYGON((-77.09187491920183 -11.94659548376219, -77.09646591153067 -11.938815880781734, -77.10564789618836 -11.938815880781734, -77.1102388885172 -11.94659548376219, -77.10564789618836 -11.954375086742646, -77.09646591153067 -11.954375086742646, -77.09187491920183 -11.94659548376219))"
zona_482,"POLYGON((-77.07808603609583 -11.954375086742646, -77.08267716036363 -11.94659548376219, -77.09185940889921 -11.94659548376219, -77.09645053316702 -11.954375086742646, -77.09185940889921 -11.962154689723102, -77.08267716036363 -11.962154689723102, -77.07808603609583 -11.954375086742646))"
zona_483,"POLYGON((-77.06429768074564 -11.94659548376219, -77.06888867307448 -11.938815880781734, -77.07807065773217 -11.938815880781734, -77.08266165006101 -11.94659548376219, -77.07807065773217 -11.954375086742646, -77.06888867307448 -11.954375086742646, -77.06429768074564 -11.94659548376219))"
zona_484,"POLYGON((-77.05050879763964 -11.954375086742646, -77.05509992190744 -11.94659548376219, -77.06428217044302 -11.94659548376219, -77.06887329471083 -11.954375086742646, -77.06428217044302 -11.962154689723102, -77.05509992190744 -11.962154689723102, -77.05050879763964 -11.954375086742646))"
zona_485,"POLYGON((-77.03672044228945 -11.94659548376219, -77.0413114346183 -11.938815880781734, -77.05049341927598 -11.938815880781734, -77.05508441160482 -11.94659548376219, -77.05049341927598 -11.954375086742646, -77.0413114346183 -11.954375086742646, -77.03672044228945 -11.94659548376219))"
zona_486,"POLYGON((-77.02293155918345 -11.954375086742646, -77.02752268345125 -11.94659548376219, -77.03670493198683 -11.94659548376219, -77.04129605625464 -11.954375086742646, -77.03670493198683 -11.962154689723102, -77.02752268345125 -11.962154689723102, -77.02293155918345 -11.954375086742646))"
zona_487,"POLYGON((-77.00914320383325 -11.94659548376219, -77.01373419616209 -11.938815880781734, -77.02291618081978 -11.938815880781734, -77.02750717314862 -11.94659548376219, -77.02291618081978 -11.954375086742646, -77.01373419616209 -11.954375086742646, -77.00914320383325 -11.94659548376219))"
zona_488,"POLYGON((-76.99535432072724 -11.954375086742646, -76.99994544499505 -11.94659548376219, -77.00912769353063 -11.94659548376219, -77.01371881779843 -11.954375086742646, -77.00912769353063 -11.962154689723102, -76.99994544499505 -11.962154689723102, -76.99535432072724 -11.954375086742646))"
zona_489,"POLYGON((-76.98156596537706 -11.94659548376219, -76.9861569577059 -11.938815880781734, -76.99533894236359 -11.938815880781734, -76.99992993469243 -11.94659548376219, -76.99533894236359 -11.954375086742646, -76.9861569577059 -11.954375086742646, -76.98156596537706 -11.94659548376219))"
zona_490,"POLYGON((-76.96777708227106 -11.954375086742646, -76.97236820653886 -11.94659548376219, -76.98155045507444 -11.94659548376219, -76.98614157934225 -11.954375086742646, -76.98155045507444 -11.962154689723102, -76.97236820653886 -11.962154689723102, -76.96777708227106 -11.954375086742646))"
zona_491,"POLYGON((-76.95398872692087 -11.94659548376219, -76.95857971924971 -11.938815880781734, -76.9677617039074 -11.938815880781734, -76.97235269623624 -11.94659548376219, -76.9677617039074 -11.954375086742646, -76.95857971924971 -11.954375086742646, -76.95398872692087 -11.94659548376219))"
zona_492,"POLYGON((-76.94019984381487 -11.954375086742646, -76.94479096808267 -11.94659548376219, -76.95397321661825 -11.94659548376219, -76.95856434088606 -11.954375086742646, -76.95397321661825 -11.962154689723102, -76.94479096808267 -11.962154689723102, -76.94019984381487 -11.954375086742646))"
zona_493,"POLYGON((-76.92641148846468 -11.94659548376219, -76.93100248079352 -11.938815880781734, -76.94018446545121 -11.938815880781734, -76.94477545778005 -11.94659548376219, -76.94018446545121 -11.954375086742646, -76.93100248079352 -11.954375086742646, -76.92641148846468 -11.94659548376219))"
zona_494,"POLYGON((-76.91262260535868 -11.954375086742646, -76.91721372962648 -11.94659548376219, -76.92639597816206 -11.94659548376219, -76.93098710242987 -11.954375086742646, -76.92639597816206 -11.962154689723102, -76.91721372962648 -11.962154689723102, -76.91262260535868 -11.954375086742646))"
zona_495,"POLYGON((-76.89883425000848 -11.94659548376219, -76.90342524233732 -11.938815880781734, -76.91260722699501 -11.938815880781734, -76.91719821932385 -11.94659548376219, -76.91260722699501 -11.954375086742646, -76.90342524233732 -11.954375086742646, -76.89883425000848 -11.94659548376219))"
zona_496,"POLYGON((-76.88504536690247 -11.954375086742646, -76.88963649117028 -11.94659548376219, -76.89881873970586 -11.94659548376219, -76.90340986397366 -11.954375086742646, -76.89881873970586 -11.962154689723102, -76.88963649117028 -11.962154689723102, -76.88504536690247 -11.954375086742646))"
zona_497,"POLYGON((-76.87125701155229 -11.94659548376219, -76.87584800388113 -11.938815880781734, -76.88502998853882 -11.938815880781734, -76.88962098086766 -11.94659548376219, -76.88502998853882 -11.954375086742646, -76.87584800388113 -11.954375086742646, -76.87125701155229 -11.94659548376219))"
zona_498,"POLYGON((-76.85746812844629 -11.954375086742646, -76.86205925271409 -11.94659548376219, -76.87124150124967 -11.94659548376219, -76.87583262551748 -11.954375086742646, -76.87124150124967 -11.962154689723102, -76.86205925271409 -11.962154689723102, -76.85746812844629 -11.954375086742646))"
zona_499,"POLYGON((-76.8436797730961 -11.94659548376219, -76.84827076542494 -11.938815880781734, -76.85745275008263 -11.938815880781734, -76.86204374241147 -11.94659548376219, -76.85745275008263 -11.954375086742646, -76.84827076542494 -11.954375086742646, -76.8436797730961 -11.94659548376219))"
