hexagono_id,hexagono_shape,centroid_lat,centroid_lon,nombdep,nombprov,nombdist,has_coverage,city,zone_rappi
zona_000251,"POLYGON ((-71.81531933736471 -16.342203970195435, -71.81765966868235 -16.338314168705207, -71.82234033131763 -16.338314168705207, -71.82468066263527 -16.342203970195435, -71.82234033131763 -16.346093771685663, -71.81765966868235 -16.346093771685663, -71.81531933736471 -16.342203970195435))",-16.342203970195435,-71.82,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000252,"POLYGON ((-71.80829563369306 -16.338314168705207, -71.8106359184288 -16.33442436721498, -71.8153164879003 -16.33442436721498, -71.81765677263604 -16.338314168705207, -71.8153164879003 -16.342203970195435, -71.8106359184288 -16.342203970195435, -71.80829563369306 -16.338314168705207))",-16.338314168705207,-71.81297620316455,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000253,"POLYGON ((-71.80127174369385 -16.342203970195435, -71.80361207501149 -16.338314168705207, -71.80829273764677 -16.338314168705207, -71.8106330689644 -16.342203970195435, -71.80829273764677 -16.346093771685663, -71.80361207501149 -16.346093771685663, -71.80127174369385 -16.342203970195435))",-16.342203970195435,-71.80595240632913,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000254,"POLYGON ((-71.7942480400222 -16.338314168705207, -71.79658832475793 -16.33442436721498, -71.80126889422944 -16.33442436721498, -71.80360917896517 -16.338314168705207, -71.80126889422944 -16.342203970195435, -71.79658832475793 -16.342203970195435, -71.7942480400222 -16.338314168705207))",-16.338314168705207,-71.79892860949369,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000255,"POLYGON ((-71.78722415002298 -16.342203970195435, -71.78956448134062 -16.338314168705207, -71.7942451439759 -16.338314168705207, -71.79658547529354 -16.342203970195435, -71.7942451439759 -16.346093771685663, -71.78956448134062 -16.346093771685663, -71.78722415002298 -16.342203970195435))",-16.342203970195435,-71.79190481265826,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000256,"POLYGON ((-71.78020044635133 -16.338314168705207, -71.78254073108707 -16.33442436721498, -71.78722130055857 -16.33442436721498, -71.78956158529431 -16.338314168705207, -71.78722130055857 -16.342203970195435, -71.78254073108707 -16.342203970195435, -71.78020044635133 -16.338314168705207))",-16.338314168705207,-71.78488101582282,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000257,"POLYGON ((-71.7731765563521 -16.342203970195435, -71.77551688766974 -16.338314168705207, -71.78019755030502 -16.338314168705207, -71.78253788162266 -16.342203970195435, -71.78019755030502 -16.346093771685663, -71.77551688766974 -16.346093771685663, -71.7731765563521 -16.342203970195435))",-16.342203970195435,-71.77785721898738,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000258,"POLYGON ((-71.76615285268046 -16.338314168705207, -71.7684931374162 -16.33442436721498, -71.7731737068877 -16.33442436721498, -71.77551399162344 -16.338314168705207, -71.7731737068877 -16.342203970195435, -71.7684931374162 -16.342203970195435, -71.76615285268046 -16.338314168705207))",-16.338314168705207,-71.77083342215195,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000259,"POLYGON ((-71.75912896268123 -16.342203970195435, -71.76146929399887 -16.338314168705207, -71.76614995663415 -16.338314168705207, -71.76849028795179 -16.342203970195435, -71.76614995663415 -16.346093771685663, -71.76146929399887 -16.346093771685663, -71.75912896268123 -16.342203970195435))",-16.342203970195435,-71.76380962531651,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000260,"POLYGON ((-71.7521052590096 -16.338314168705207, -71.75444554374533 -16.33442436721498, -71.75912611321684 -16.33442436721498, -71.76146639795257 -16.338314168705207, -71.75912611321684 -16.342203970195435, -71.75444554374533 -16.342203970195435, -71.7521052590096 -16.338314168705207))",-16.338314168705207,-71.75678582848109,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000261,"POLYGON ((-71.74508136901036 -16.342203970195435, -71.747421700328 -16.338314168705207, -71.75210236296329 -16.338314168705207, -71.75444269428093 -16.342203970195435, -71.75210236296329 -16.346093771685663, -71.747421700328 -16.346093771685663, -71.74508136901036 -16.342203970195435))",-16.342203970195435,-71.74976203164564,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000262,"POLYGON ((-71.73805766533872 -16.338314168705207, -71.74039795007445 -16.33442436721498, -71.74507851954596 -16.33442436721498, -71.7474188042817 -16.338314168705207, -71.74507851954596 -16.342203970195435, -71.74039795007445 -16.342203970195435, -71.73805766533872 -16.338314168705207))",-16.338314168705207,-71.7427382348102,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000263,"POLYGON ((-71.7310337753395 -16.342203970195435, -71.73337410665714 -16.338314168705207, -71.73805476929242 -16.338314168705207, -71.74039510061006 -16.342203970195435, -71.73805476929242 -16.346093771685663, -71.73337410665714 -16.346093771685663, -71.7310337753395 -16.342203970195435))",-16.342203970195435,-71.73571443797478,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000264,"POLYGON ((-71.72401007166785 -16.338314168705207, -71.72635035640359 -16.33442436721498, -71.73103092587509 -16.33442436721498, -71.73337121061083 -16.338314168705207, -71.73103092587509 -16.342203970195435, -71.72635035640359 -16.342203970195435, -71.72401007166785 -16.338314168705207))",-16.338314168705207,-71.72869064113934,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000265,"POLYGON ((-71.71698618166862 -16.342203970195435, -71.71932651298626 -16.338314168705207, -71.72400717562154 -16.338314168705207, -71.72634750693918 -16.342203970195435, -71.72400717562154 -16.346093771685663, -71.71932651298626 -16.346093771685663, -71.71698618166862 -16.342203970195435))",-16.342203970195435,-71.7216668443039,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000266,"POLYGON ((-71.70996247799698 -16.338314168705207, -71.71230276273272 -16.33442436721498, -71.71698333220422 -16.33442436721498, -71.71932361693996 -16.338314168705207, -71.71698333220422 -16.342203970195435, -71.71230276273272 -16.342203970195435, -71.70996247799698 -16.338314168705207))",-16.338314168705207,-71.71464304746847,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000267,"POLYGON ((-71.70293858799775 -16.342203970195435, -71.70527891931539 -16.338314168705207, -71.70995958195067 -16.338314168705207, -71.71229991326831 -16.342203970195435, -71.70995958195067 -16.346093771685663, -71.70527891931539 -16.346093771685663, -71.70293858799775 -16.342203970195435))",-16.342203970195435,-71.70761925063303,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000268,"POLYGON ((-71.69591488432611 -16.338314168705207, -71.69825516906185 -16.33442436721498, -71.70293573853336 -16.33442436721498, -71.70527602326909 -16.338314168705207, -71.70293573853336 -16.342203970195435, -71.69825516906185 -16.342203970195435, -71.69591488432611 -16.338314168705207))",-16.338314168705207,-71.7005954537976,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000269,"POLYGON ((-71.68889099432688 -16.342203970195435, -71.69123132564452 -16.338314168705207, -71.6959119882798 -16.338314168705207, -71.69825231959744 -16.342203970195435, -71.6959119882798 -16.346093771685663, -71.69123132564452 -16.346093771685663, -71.68889099432688 -16.342203970195435))",-16.342203970195435,-71.69357165696216,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000270,"POLYGON ((-71.68186729065523 -16.338314168705207, -71.68420757539097 -16.33442436721498, -71.68888814486247 -16.33442436721498, -71.69122842959821 -16.338314168705207, -71.68888814486247 -16.342203970195435, -71.68420757539097 -16.342203970195435, -71.68186729065523 -16.338314168705207))",-16.338314168705207,-71.68654786012672,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000271,"POLYGON ((-71.67484340065602 -16.342203970195435, -71.67718373197366 -16.338314168705207, -71.68186439460894 -16.338314168705207, -71.68420472592658 -16.342203970195435, -71.68186439460894 -16.346093771685663, -71.67718373197366 -16.346093771685663, -71.67484340065602 -16.342203970195435))",-16.342203970195435,-71.6795240632913,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000272,"POLYGON ((-71.66781969698437 -16.338314168705207, -71.6701599817201 -16.33442436721498, -71.67484055119161 -16.33442436721498, -71.67718083592735 -16.338314168705207, -71.67484055119161 -16.342203970195435, -71.6701599817201 -16.342203970195435, -71.66781969698437 -16.338314168705207))",-16.338314168705207,-71.67250026645586,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000273,"POLYGON ((-71.66079580698515 -16.342203970195435, -71.66313613830279 -16.338314168705207, -71.66781680093807 -16.338314168705207, -71.67015713225571 -16.342203970195435, -71.66781680093807 -16.346093771685663, -71.66313613830279 -16.346093771685663, -71.66079580698515 -16.342203970195435))",-16.342203970195435,-71.66547646962043,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000274,"POLYGON ((-71.6537721033135 -16.338314168705207, -71.65611238804924 -16.33442436721498, -71.66079295752074 -16.33442436721498, -71.66313324225648 -16.338314168705207, -71.66079295752074 -16.342203970195435, -71.65611238804924 -16.342203970195435, -71.6537721033135 -16.338314168705207))",-16.338314168705207,-71.65845267278499,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000275,"POLYGON ((-71.64674821331427 -16.342203970195435, -71.64908854463191 -16.338314168705207, -71.65376920726719 -16.338314168705207, -71.65610953858483 -16.342203970195435, -71.65376920726719 -16.346093771685663, -71.64908854463191 -16.346093771685663, -71.64674821331427 -16.342203970195435))",-16.342203970195435,-71.65142887594955,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000276,"POLYGON ((-71.81531952366701 -16.33442436721498, -71.8176597618335 -16.33053456572475, -71.82234023816649 -16.33053456572475, -71.82468047633297 -16.33442436721498, -71.82234023816649 -16.338314168705207, -71.8176597618335 -16.338314168705207, -71.81531952366701 -16.33442436721498))",-16.33442436721498,-71.82,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000277,"POLYGON ((-71.8082958199448 -16.33053456572475, -71.81063601155468 -16.326644764234523, -71.81531639477443 -16.326644764234523, -71.8176565863843 -16.33053456572475, -71.81531639477443 -16.33442436721498, -71.81063601155468 -16.33442436721498, -71.8082958199448 -16.33053456572475))",-16.33053456572475,-71.81297620316455,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000278,"POLYGON ((-71.80127192999615 -16.33442436721498, -71.80361216816263 -16.33053456572475, -71.80829264449562 -16.33053456572475, -71.8106328826621 -16.33442436721498, -71.80829264449562 -16.338314168705207, -71.80361216816263 -16.338314168705207, -71.80127192999615 -16.33442436721498))",-16.33442436721498,-71.80595240632913,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000279,"POLYGON ((-71.79424822627394 -16.33053456572475, -71.79658841788381 -16.326644764234523, -71.80126880110356 -16.326644764234523, -71.80360899271344 -16.33053456572475, -71.80126880110356 -16.33442436721498, -71.79658841788381 -16.33442436721498, -71.79424822627394 -16.33053456572475))",-16.33053456572475,-71.79892860949369,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000280,"POLYGON ((-71.78722433632528 -16.33442436721498, -71.78956457449176 -16.33053456572475, -71.79424505082476 -16.33053456572475, -71.79658528899124 -16.33442436721498, -71.79424505082476 -16.338314168705207, -71.78956457449176 -16.338314168705207, -71.78722433632528 -16.33442436721498))",-16.33442436721498,-71.79190481265826,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000281,"POLYGON ((-71.78020063260307 -16.33053456572475, -71.78254082421294 -16.326644764234523, -71.7872212074327 -16.326644764234523, -71.78956139904257 -16.33053456572475, -71.7872212074327 -16.33442436721498, -71.78254082421294 -16.33442436721498, -71.78020063260307 -16.33053456572475))",-16.33053456572475,-71.78488101582282,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000282,"POLYGON ((-71.7731767426544 -16.33442436721498, -71.77551698082088 -16.33053456572475, -71.78019745715388 -16.33053456572475, -71.78253769532036 -16.33442436721498, -71.78019745715388 -16.338314168705207, -71.77551698082088 -16.338314168705207, -71.7731767426544 -16.33442436721498))",-16.33442436721498,-71.77785721898738,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000283,"POLYGON ((-71.7661530389322 -16.33053456572475, -71.76849323054208 -16.326644764234523, -71.77317361376183 -16.326644764234523, -71.7755138053717 -16.33053456572475, -71.77317361376183 -16.33442436721498, -71.76849323054208 -16.33442436721498, -71.7661530389322 -16.33053456572475))",-16.33053456572475,-71.77083342215195,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000284,"POLYGON ((-71.75912914898353 -16.33442436721498, -71.76146938715002 -16.33053456572475, -71.76614986348301 -16.33053456572475, -71.76849010164949 -16.33442436721498, -71.76614986348301 -16.338314168705207, -71.76146938715002 -16.338314168705207, -71.75912914898353 -16.33442436721498))",-16.33442436721498,-71.76380962531651,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000285,"POLYGON ((-71.75210544526134 -16.33053456572475, -71.75444563687121 -16.326644764234523, -71.75912602009096 -16.326644764234523, -71.76146621170084 -16.33053456572475, -71.75912602009096 -16.33442436721498, -71.75444563687121 -16.33442436721498, -71.75210544526134 -16.33053456572475))",-16.33053456572475,-71.75678582848109,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000286,"POLYGON ((-71.74508155531267 -16.33442436721498, -71.74742179347915 -16.33053456572475, -71.75210226981214 -16.33053456572475, -71.75444250797862 -16.33442436721498, -71.75210226981214 -16.338314168705207, -71.74742179347915 -16.338314168705207, -71.74508155531267 -16.33442436721498))",-16.33442436721498,-71.74976203164564,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000287,"POLYGON ((-71.73805785159045 -16.33053456572475, -71.74039804320033 -16.326644764234523, -71.74507842642008 -16.326644764234523, -71.74741861802995 -16.33053456572475, -71.74507842642008 -16.33442436721498, -71.74039804320033 -16.33442436721498, -71.73805785159045 -16.33053456572475))",-16.33053456572475,-71.7427382348102,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000288,"POLYGON ((-71.7310339616418 -16.33442436721498, -71.73337419980828 -16.33053456572475, -71.73805467614127 -16.33053456572475, -71.74039491430776 -16.33442436721498, -71.73805467614127 -16.338314168705207, -71.73337419980828 -16.338314168705207, -71.7310339616418 -16.33442436721498))",-16.33442436721498,-71.73571443797478,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000289,"POLYGON ((-71.72401025791959 -16.33053456572475, -71.72635044952946 -16.326644764234523, -71.73103083274921 -16.326644764234523, -71.73337102435909 -16.33053456572475, -71.73103083274921 -16.33442436721498, -71.72635044952946 -16.33442436721498, -71.72401025791959 -16.33053456572475))",-16.33053456572475,-71.72869064113934,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000290,"POLYGON ((-71.71698636797092 -16.33442436721498, -71.7193266061374 -16.33053456572475, -71.7240070824704 -16.33053456572475, -71.72634732063688 -16.33442436721498, -71.7240070824704 -16.338314168705207, -71.7193266061374 -16.338314168705207, -71.71698636797092 -16.33442436721498))",-16.33442436721498,-71.7216668443039,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000291,"POLYGON ((-71.70996266424872 -16.33053456572475, -71.7123028558586 -16.326644764234523, -71.71698323907835 -16.326644764234523, -71.71932343068822 -16.33053456572475, -71.71698323907835 -16.33442436721498, -71.7123028558586 -16.33442436721498, -71.70996266424872 -16.33053456572475))",-16.33053456572475,-71.71464304746847,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000292,"POLYGON ((-71.70293877430005 -16.33442436721498, -71.70527901246653 -16.33053456572475, -71.70995948879953 -16.33053456572475, -71.71229972696601 -16.33442436721498, -71.70995948879953 -16.338314168705207, -71.70527901246653 -16.338314168705207, -71.70293877430005 -16.33442436721498))",-16.33442436721498,-71.70761925063303,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000293,"POLYGON ((-71.69591507057785 -16.33053456572475, -71.69825526218773 -16.326644764234523, -71.70293564540748 -16.326644764234523, -71.70527583701735 -16.33053456572475, -71.70293564540748 -16.33442436721498, -71.69825526218773 -16.33442436721498, -71.69591507057785 -16.33053456572475))",-16.33053456572475,-71.7005954537976,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000294,"POLYGON ((-71.68889118062918 -16.33442436721498, -71.69123141879567 -16.33053456572475, -71.69591189512866 -16.33053456572475, -71.69825213329514 -16.33442436721498, -71.69591189512866 -16.338314168705207, -71.69123141879567 -16.338314168705207, -71.68889118062918 -16.33442436721498))",-16.33442436721498,-71.69357165696216,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000295,"POLYGON ((-71.68186747690697 -16.33053456572475, -71.68420766851685 -16.326644764234523, -71.6888880517366 -16.326644764234523, -71.69122824334647 -16.33053456572475, -71.6888880517366 -16.33442436721498, -71.68420766851685 -16.33442436721498, -71.68186747690697 -16.33053456572475))",-16.33053456572475,-71.68654786012672,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000296,"POLYGON ((-71.67484358695832 -16.33442436721498, -71.6771838251248 -16.33053456572475, -71.6818643014578 -16.33053456572475, -71.68420453962428 -16.33442436721498, -71.6818643014578 -16.338314168705207, -71.6771838251248 -16.338314168705207, -71.67484358695832 -16.33442436721498))",-16.33442436721498,-71.6795240632913,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000297,"POLYGON ((-71.6678198832361 -16.33053456572475, -71.67016007484598 -16.326644764234523, -71.67484045806573 -16.326644764234523, -71.6771806496756 -16.33053456572475, -71.67484045806573 -16.33442436721498, -71.67016007484598 -16.33442436721498, -71.6678198832361 -16.33053456572475))",-16.33053456572475,-71.67250026645586,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000298,"POLYGON ((-71.66079599328745 -16.33442436721498, -71.66313623145393 -16.33053456572475, -71.66781670778693 -16.33053456572475, -71.67015694595341 -16.33442436721498, -71.66781670778693 -16.338314168705207, -71.66313623145393 -16.338314168705207, -71.66079599328745 -16.33442436721498))",-16.33442436721498,-71.66547646962043,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000299,"POLYGON ((-71.65377228956524 -16.33053456572475, -71.65611248117511 -16.326644764234523, -71.66079286439486 -16.326644764234523, -71.66313305600474 -16.33053456572475, -71.66079286439486 -16.33442436721498, -71.65611248117511 -16.33442436721498, -71.65377228956524 -16.33053456572475))",-16.33053456572475,-71.65845267278499,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000300,"POLYGON ((-71.64674839961657 -16.33442436721498, -71.64908863778305 -16.33053456572475, -71.65376911411605 -16.33053456572475, -71.65610935228253 -16.33442436721498, -71.65376911411605 -16.338314168705207, -71.64908863778305 -16.338314168705207, -71.64674839961657 -16.33442436721498))",-16.33442436721498,-71.65142887594955,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000301,"POLYGON ((-71.81531970986819 -16.326644764234523, -71.81765985493409 -16.322754962744295, -71.8223401450659 -16.322754962744295, -71.8246802901318 -16.326644764234523, -71.8223401450659 -16.33053456572475, -71.81765985493409 -16.33053456572475, -71.81531970986819 -16.326644764234523))",-16.326644764234523,-71.82,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000302,"POLYGON ((-71.80829600609543 -16.322754962744295, -71.81063610462999 -16.318865161254067, -71.81531630169911 -16.318865161254067, -71.81765640023367 -16.322754962744295, -71.81531630169911 -16.326644764234523, -71.81063610462999 -16.326644764234523, -71.80829600609543 -16.322754962744295))",-16.322754962744295,-71.81297620316455,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000303,"POLYGON ((-71.80127211619732 -16.326644764234523, -71.80361226126323 -16.322754962744295, -71.80829255139503 -16.322754962744295, -71.81063269646093 -16.326644764234523, -71.80829255139503 -16.33053456572475, -71.80361226126323 -16.33053456572475, -71.80127211619732 -16.326644764234523))",-16.326644764234523,-71.80595240632913,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000304,"POLYGON ((-71.79424841242457 -16.322754962744295, -71.79658851095913 -16.318865161254067, -71.80126870802825 -16.318865161254067, -71.8036088065628 -16.322754962744295, -71.80126870802825 -16.326644764234523, -71.79658851095913 -16.326644764234523, -71.79424841242457 -16.322754962744295))",-16.322754962744295,-71.79892860949369,AREQUIPA,AREQUIPA,VITOR,True,0,0
zona_000305,"POLYGON ((-71.78722452252646 -16.326644764234523, -71.78956466759236 -16.322754962744295, -71.79424495772416 -16.322754962744295, -71.79658510279006 -16.326644764234523, -71.79424495772416 -16.33053456572475, -71.78956466759236 -16.33053456572475, -71.78722452252646 -16.326644764234523))",-16.326644764234523,-71.79190481265826,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000306,"POLYGON ((-71.7802008187537 -16.322754962744295, -71.78254091728826 -16.318865161254067, -71.78722111435738 -16.318865161254067, -71.78956121289194 -16.322754962744295, -71.78722111435738 -16.326644764234523, -71.78254091728826 -16.326644764234523, -71.7802008187537 -16.322754962744295))",-16.322754962744295,-71.78488101582282,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000307,"POLYGON ((-71.77317692885558 -16.326644764234523, -71.77551707392148 -16.322754962744295, -71.78019736405328 -16.322754962744295, -71.78253750911918 -16.326644764234523, -71.78019736405328 -16.33053456572475, -71.77551707392148 -16.33053456572475, -71.77317692885558 -16.326644764234523))",-16.326644764234523,-71.77785721898738,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000308,"POLYGON ((-71.76615322508283 -16.322754962744295, -71.76849332361739 -16.318865161254067, -71.77317352068651 -16.318865161254067, -71.77551361922107 -16.322754962744295, -71.77317352068651 -16.326644764234523, -71.76849332361739 -16.326644764234523, -71.76615322508283 -16.322754962744295))",-16.322754962744295,-71.77083342215195,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000309,"POLYGON ((-71.75912933518471 -16.326644764234523, -71.76146948025061 -16.322754962744295, -71.76614977038241 -16.322754962744295, -71.76848991544831 -16.326644764234523, -71.76614977038241 -16.33053456572475, -71.76146948025061 -16.33053456572475, -71.75912933518471 -16.326644764234523))",-16.326644764234523,-71.76380962531651,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000310,"POLYGON ((-71.75210563141196 -16.322754962744295, -71.75444572994653 -16.318865161254067, -71.75912592701565 -16.318865161254067, -71.7614660255502 -16.322754962744295, -71.75912592701565 -16.326644764234523, -71.75444572994653 -16.326644764234523, -71.75210563141196 -16.322754962744295))",-16.322754962744295,-71.75678582848109,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000311,"POLYGON ((-71.74508174151384 -16.326644764234523, -71.74742188657974 -16.322754962744295, -71.75210217671155 -16.322754962744295, -71.75444232177745 -16.326644764234523, -71.75210217671155 -16.33053456572475, -71.74742188657974 -16.33053456572475, -71.74508174151384 -16.326644764234523))",-16.326644764234523,-71.74976203164564,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000312,"POLYGON ((-71.73805803774108 -16.322754962744295, -71.74039813627564 -16.318865161254067, -71.74507833334476 -16.318865161254067, -71.74741843187932 -16.322754962744295, -71.74507833334476 -16.326644764234523, -71.74039813627564 -16.326644764234523, -71.73805803774108 -16.322754962744295))",-16.322754962744295,-71.7427382348102,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000313,"POLYGON ((-71.73103414784298 -16.326644764234523, -71.73337429290888 -16.322754962744295, -71.73805458304068 -16.322754962744295, -71.74039472810658 -16.326644764234523, -71.73805458304068 -16.33053456572475, -71.73337429290888 -16.33053456572475, -71.73103414784298 -16.326644764234523))",-16.326644764234523,-71.73571443797478,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000314,"POLYGON ((-71.72401044407022 -16.322754962744295, -71.72635054260478 -16.318865161254067, -71.7310307396739 -16.318865161254067, -71.73337083820846 -16.322754962744295, -71.7310307396739 -16.326644764234523, -71.72635054260478 -16.326644764234523, -71.72401044407022 -16.322754962744295))",-16.322754962744295,-71.72869064113934,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000315,"POLYGON ((-71.7169865541721 -16.326644764234523, -71.719326699238 -16.322754962744295, -71.7240069893698 -16.322754962744295, -71.7263471344357 -16.326644764234523, -71.7240069893698 -16.33053456572475, -71.719326699238 -16.33053456572475, -71.7169865541721 -16.326644764234523))",-16.326644764234523,-71.7216668443039,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000316,"POLYGON ((-71.70996285039935 -16.322754962744295, -71.71230294893391 -16.318865161254067, -71.71698314600303 -16.318865161254067, -71.71932324453759 -16.322754962744295, -71.71698314600303 -16.326644764234523, -71.71230294893391 -16.326644764234523, -71.70996285039935 -16.322754962744295))",-16.322754962744295,-71.71464304746847,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000317,"POLYGON ((-71.70293896050123 -16.326644764234523, -71.70527910556713 -16.322754962744295, -71.70995939569893 -16.322754962744295, -71.71229954076483 -16.326644764234523, -71.70995939569893 -16.33053456572475, -71.70527910556713 -16.33053456572475, -71.70293896050123 -16.326644764234523))",-16.326644764234523,-71.70761925063303,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000318,"POLYGON ((-71.69591525672848 -16.322754962744295, -71.69825535526304 -16.318865161254067, -71.70293555233216 -16.318865161254067, -71.70527565086672 -16.322754962744295, -71.70293555233216 -16.326644764234523, -71.69825535526304 -16.326644764234523, -71.69591525672848 -16.322754962744295))",-16.322754962744295,-71.7005954537976,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000319,"POLYGON ((-71.68889136683036 -16.326644764234523, -71.69123151189626 -16.322754962744295, -71.69591180202806 -16.322754962744295, -71.69825194709396 -16.326644764234523, -71.69591180202806 -16.33053456572475, -71.69123151189626 -16.33053456572475, -71.68889136683036 -16.326644764234523))",-16.326644764234523,-71.69357165696216,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000320,"POLYGON ((-71.6818676630576 -16.322754962744295, -71.68420776159216 -16.318865161254067, -71.68888795866128 -16.318865161254067, -71.69122805719584 -16.322754962744295, -71.68888795866128 -16.326644764234523, -71.68420776159216 -16.326644764234523, -71.6818676630576 -16.322754962744295))",-16.322754962744295,-71.68654786012672,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000321,"POLYGON ((-71.6748437731595 -16.326644764234523, -71.6771839182254 -16.322754962744295, -71.6818642083572 -16.322754962744295, -71.6842043534231 -16.326644764234523, -71.6818642083572 -16.33053456572475, -71.6771839182254 -16.33053456572475, -71.6748437731595 -16.326644764234523))",-16.326644764234523,-71.6795240632913,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000322,"POLYGON ((-71.66782006938674 -16.322754962744295, -71.6701601679213 -16.318865161254067, -71.67484036499042 -16.318865161254067, -71.67718046352498 -16.322754962744295, -71.67484036499042 -16.326644764234523, -71.6701601679213 -16.326644764234523, -71.66782006938674 -16.322754962744295))",-16.322754962744295,-71.67250026645586,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000323,"POLYGON ((-71.66079617948863 -16.326644764234523, -71.66313632455453 -16.322754962744295, -71.66781661468633 -16.322754962744295, -71.67015675975223 -16.326644764234523, -71.66781661468633 -16.33053456572475, -71.66313632455453 -16.33053456572475, -71.66079617948863 -16.326644764234523))",-16.326644764234523,-71.66547646962043,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000324,"POLYGON ((-71.65377247571587 -16.322754962744295, -71.65611257425043 -16.318865161254067, -71.66079277131955 -16.318865161254067, -71.66313286985411 -16.322754962744295, -71.66079277131955 -16.326644764234523, -71.65611257425043 -16.326644764234523, -71.65377247571587 -16.322754962744295))",-16.322754962744295,-71.65845267278499,AREQUIPA,AREQUIPA,YURA,True,0,0
zona_000325,"POLYGON ((-71.64674858581775 -16.326644764234523, -71.64908873088365 -16.322754962744295, -71.65376902101545 -16.322754962744295, -71.65610916608135 -16.326644764234523, -71.65376902101545 -16.33053456572475, -71.64908873088365 -16.33053456572475, -71.64674858581775 -16.326644764234523))",-16.326644764234523,-71.65142887594955,AREQUIPA,AREQUIPA,YURA,True,0,0
