zone_name,geometry,ccdd,nombdep,ccpp,nombprov,ccdi,nombdist,capital,ubigeo,idprov,codigo,cnt_ccpp,descripcio,poblacion,fecha,dat_pob,pobreza,internet_access,edad,tam,rmapshaperid
zona_432,"POLYGON ((-11.985493498664473 -77.07808497873931, -11.977713895684017 -77.08267663168536, -11.977713895684017 -77.09185993757748, -11.985493498664473 -77.09645159052353, -11.99327310164493 -77.09185993757748, -11.99327310164493 -77.08267663168536, -11.985493498664473 -77.07808497873931))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_433,"POLYGON ((-11.977713895684015 -77.06429662412712, -11.96993429270356 -77.06888814476522, -11.96993429270356 -77.07807118604143, -11.977713895684015 -77.08266270667953, -11.985493498664471 -77.07807118604143, -11.985493498664471 -77.06888814476522, -11.977713895684015 -77.06429662412712))",15,LIMA,1,LIMA,12,INDEPENDENCIA,INDEPENDENCIA,150112,1501,150112,1,INDEPENDENCIA,230144,2020,INEI,20.6,80.2,80.0,117243,810
zona_433,"POLYGON ((-11.977713895684015 -77.06429662412712, -11.96993429270356 -77.06888814476522, -11.96993429270356 -77.07807118604143, -11.977713895684015 -77.08266270667953, -11.985493498664471 -77.07807118604143, -11.985493498664471 -77.06888814476522, -11.977713895684015 -77.06429662412712))",15,LIMA,1,LIMA,17,LOS OLIVOS,LAS PALMERAS,150117,1501,150117,1,LOS OLIVOS,362222,2020,INEI,7.9,80.2,80.0,214042,229
zona_433,"POLYGON ((-11.977713895684015 -77.06429662412712, -11.96993429270356 -77.06888814476522, -11.96993429270356 -77.07807118604143, -11.977713895684015 -77.08266270667953, -11.985493498664471 -77.07807118604143, -11.985493498664471 -77.06888814476522, -11.977713895684015 -77.06429662412712))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_434,"POLYGON ((-11.985493498664473 -77.05050774028312, -11.977713895684017 -77.05509939322917, -11.977713895684017 -77.06428269912129, -11.985493498664473 -77.06887435206734, -11.99327310164493 -77.06428269912129, -11.99327310164493 -77.05509939322917, -11.985493498664473 -77.05050774028312))",15,LIMA,1,LIMA,12,INDEPENDENCIA,INDEPENDENCIA,150112,1501,150112,1,INDEPENDENCIA,230144,2020,INEI,20.6,80.2,80.0,117243,810
zona_434,"POLYGON ((-11.985493498664473 -77.05050774028312, -11.977713895684017 -77.05509939322917, -11.977713895684017 -77.06428269912129, -11.985493498664473 -77.06887435206734, -11.99327310164493 -77.06428269912129, -11.99327310164493 -77.05509939322917, -11.985493498664473 -77.05050774028312))",15,LIMA,1,LIMA,17,LOS OLIVOS,LAS PALMERAS,150117,1501,150117,1,LOS OLIVOS,362222,2020,INEI,7.9,80.2,80.0,214042,229
zona_435,"POLYGON ((-11.977713895684015 -77.03671938567093, -11.96993429270356 -77.04131090630904, -11.96993429270356 -77.05049394758524, -11.977713895684015 -77.05508546822334, -11.985493498664471 -77.05049394758524, -11.985493498664471 -77.04131090630904, -11.977713895684015 -77.03671938567093))",15,LIMA,1,LIMA,12,INDEPENDENCIA,INDEPENDENCIA,150112,1501,150112,1,INDEPENDENCIA,230144,2020,INEI,20.6,80.2,80.0,117243,810
zona_436,"POLYGON ((-11.985493498664473 -77.02293050182693, -11.977713895684017 -77.02752215477298, -11.977713895684017 -77.0367054606651, -11.985493498664473 -77.04129711361115, -11.99327310164493 -77.0367054606651, -11.99327310164493 -77.02752215477298, -11.985493498664473 -77.02293050182693))",15,LIMA,1,LIMA,12,INDEPENDENCIA,INDEPENDENCIA,150112,1501,150112,1,INDEPENDENCIA,230144,2020,INEI,20.6,80.2,80.0,117243,810
zona_436,"POLYGON ((-11.985493498664473 -77.02293050182693, -11.977713895684017 -77.02752215477298, -11.977713895684017 -77.0367054606651, -11.985493498664473 -77.04129711361115, -11.99327310164493 -77.0367054606651, -11.99327310164493 -77.02752215477298, -11.985493498664473 -77.02293050182693))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_437,"POLYGON ((-11.977713895684015 -77.00914214721473, -11.96993429270356 -77.01373366785283, -11.96993429270356 -77.02291670912903, -11.977713895684015 -77.02750822976714, -11.985493498664471 -77.02291670912903, -11.985493498664471 -77.01373366785283, -11.977713895684015 -77.00914214721473))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_438,"POLYGON ((-11.985493498664473 -76.99535326337073, -11.977713895684017 -76.99994491631678, -11.977713895684017 -77.0091282222089, -11.985493498664473 -77.01371987515495, -11.99327310164493 -77.0091282222089, -11.99327310164493 -76.99994491631678, -11.985493498664473 -76.99535326337073))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_439,"POLYGON ((-11.977713895684015 -76.98156490875854, -11.96993429270356 -76.98615642939664, -11.96993429270356 -76.99533947067285, -11.977713895684015 -76.99993099131095, -11.985493498664471 -76.99533947067285, -11.985493498664471 -76.98615642939664, -11.977713895684015 -76.98156490875854))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_440,"POLYGON ((-11.985493498664473 -76.96777602491454, -11.977713895684017 -76.97236767786059, -11.977713895684017 -76.98155098375271, -11.985493498664473 -76.98614263669876, -11.99327310164493 -76.98155098375271, -11.99327310164493 -76.97236767786059, -11.985493498664473 -76.96777602491454))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_441,"POLYGON ((-11.977713895684015 -76.95398767030235, -11.96993429270356 -76.95857919094045, -11.96993429270356 -76.96776223221666, -11.977713895684015 -76.97235375285476, -11.985493498664471 -76.96776223221666, -11.985493498664471 -76.95857919094045, -11.977713895684015 -76.95398767030235))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_441,"POLYGON ((-11.977713895684015 -76.95398767030235, -11.96993429270356 -76.95857919094045, -11.96993429270356 -76.96776223221666, -11.977713895684015 -76.97235375285476, -11.985493498664471 -76.96776223221666, -11.985493498664471 -76.95857919094045, -11.977713895684015 -76.95398767030235))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_442,"POLYGON ((-11.985493498664473 -76.94019878645835, -11.977713895684017 -76.9447904394044, -11.977713895684017 -76.95397374529652, -11.985493498664473 -76.95856539824257, -11.99327310164493 -76.95397374529652, -11.99327310164493 -76.9447904394044, -11.985493498664473 -76.94019878645835))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_443,"POLYGON ((-11.977713895684015 -76.92641043184616, -11.96993429270356 -76.93100195248427, -11.96993429270356 -76.94018499376047, -11.977713895684015 -76.94477651439857, -11.985493498664471 -76.94018499376047, -11.985493498664471 -76.93100195248427, -11.977713895684015 -76.92641043184616))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_444,"POLYGON ((-11.985493498664473 -76.91262154800216, -11.977713895684017 -76.91721320094821, -11.977713895684017 -76.92639650684033, -11.985493498664473 -76.93098815978638, -11.99327310164493 -76.92639650684033, -11.99327310164493 -76.91721320094821, -11.985493498664473 -76.91262154800216))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_445,"POLYGON ((-11.977713895684015 -76.89883319338996, -11.96993429270356 -76.90342471402806, -11.96993429270356 -76.91260775530426, -11.977713895684015 -76.91719927594237, -11.985493498664471 -76.91260775530426, -11.985493498664471 -76.90342471402806, -11.977713895684015 -76.89883319338996))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_446,"POLYGON ((-11.985493498664473 -76.88504430954596, -11.977713895684017 -76.88963596249201, -11.977713895684017 -76.89881926838413, -11.985493498664473 -76.90341092133018, -11.99327310164493 -76.89881926838413, -11.99327310164493 -76.88963596249201, -11.985493498664473 -76.88504430954596))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_447,"POLYGON ((-11.977713895684015 -76.87125595493377, -11.96993429270356 -76.87584747557187, -11.96993429270356 -76.88503051684808, -11.977713895684015 -76.88962203748618, -11.985493498664471 -76.88503051684808, -11.985493498664471 -76.87584747557187, -11.977713895684015 -76.87125595493377))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_448,"POLYGON ((-11.985493498664473 -76.85746707108977, -11.977713895684017 -76.86205872403582, -11.977713895684017 -76.87124202992794, -11.985493498664473 -76.87583368287399, -11.99327310164493 -76.87124202992794, -11.99327310164493 -76.86205872403582, -11.985493498664473 -76.85746707108977))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_449,"POLYGON ((-11.977713895684015 -76.84367871647758, -11.96993429270356 -76.84827023711568, -11.96993429270356 -76.85745327839189, -11.977713895684015 -76.86204479902999, -11.985493498664471 -76.85745327839189, -11.985493498664471 -76.84827023711568, -11.977713895684015 -76.84367871647758))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_450,"POLYGON ((-11.985493498664473 -76.82988983263358, -11.977713895684017 -76.83448148557963, -11.977713895684017 -76.84366479147175, -11.985493498664473 -76.8482564444178, -11.99327310164493 -76.84366479147175, -11.99327310164493 -76.83448148557963, -11.985493498664473 -76.82988983263358))",15,LIMA,1,LIMA,3,ATE,VITARTE,150103,1501,150103,1,ATE,642828,2020,INEI,17.2,80.2,80.0,341500,1463
zona_450,"POLYGON ((-11.985493498664473 -76.82988983263358, -11.977713895684017 -76.83448148557963, -11.977713895684017 -76.84366479147175, -11.985493498664473 -76.8482564444178, -11.99327310164493 -76.84366479147175, -11.99327310164493 -76.83448148557963, -11.985493498664473 -76.82988983263358))",15,LIMA,1,LIMA,7,CHACLACAYO,CHACLACAYO,150107,1501,150107,1,CHACLACAYO,46242,2020,INEI,9.75,80.2,80.0,26777,1464
zona_450,"POLYGON ((-11.985493498664473 -76.82988983263358, -11.977713895684017 -76.83448148557963, -11.977713895684017 -76.84366479147175, -11.985493498664473 -76.8482564444178, -11.99327310164493 -76.84366479147175, -11.99327310164493 -76.83448148557963, -11.985493498664473 -76.82988983263358))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_453,"POLYGON ((-11.96993429270356 -77.13323998469899, -11.962154689723103 -77.1378313731214, -11.962154689723103 -77.14701414996622, -11.96993429270356 -77.15160553838864, -11.977713895684015 -77.14701414996622, -11.977713895684015 -77.1378313731214, -11.96993429270356 -77.13323998469899))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_454,"POLYGON ((-11.962154689723102 -77.11945162971776, -11.954375086742646 -77.12404288601674, -11.954375086742646 -77.1332253986147, -11.962154689723102 -77.13781665491368, -11.969934292703558 -77.1332253986147, -11.969934292703558 -77.12404288601674, -11.962154689723102 -77.11945162971776))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_455,"POLYGON ((-11.96993429270356 -77.10566274624279, -11.962154689723103 -77.1102541346652, -11.962154689723103 -77.11943691151002, -11.96993429270356 -77.12402829993243, -11.977713895684015 -77.11943691151002, -11.977713895684015 -77.1102541346652, -11.96993429270356 -77.10566274624279))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
zona_455,"POLYGON ((-11.96993429270356 -77.10566274624279, -11.962154689723103 -77.1102541346652, -11.962154689723103 -77.11943691151002, -11.96993429270356 -77.12402829993243, -11.977713895684015 -77.11943691151002, -11.977713895684015 -77.1102541346652, -11.96993429270356 -77.10566274624279))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_456,"POLYGON ((-11.962154689723102 -77.09187439126156, -11.954375086742646 -77.09646564756054, -11.954375086742646 -77.1056481601585, -11.962154689723102 -77.11023941645747, -11.969934292703558 -77.1056481601585, -11.969934292703558 -77.09646564756054, -11.962154689723102 -77.09187439126156))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_457,"POLYGON ((-11.96993429270356 -77.0780855077866, -11.962154689723103 -77.08267689620901, -11.962154689723103 -77.09185967305383, -11.96993429270356 -77.09645106147624, -11.977713895684015 -77.09185967305383, -11.977713895684015 -77.08267689620901, -11.96993429270356 -77.0780855077866))",15,LIMA,1,LIMA,17,LOS OLIVOS,LAS PALMERAS,150117,1501,150117,1,LOS OLIVOS,362222,2020,INEI,7.9,80.2,80.0,214042,229
zona_457,"POLYGON ((-11.96993429270356 -77.0780855077866, -11.962154689723103 -77.08267689620901, -11.962154689723103 -77.09185967305383, -11.96993429270356 -77.09645106147624, -11.977713895684015 -77.09185967305383, -11.977713895684015 -77.08267689620901, -11.96993429270356 -77.0780855077866))",15,LIMA,1,LIMA,35,SAN MARTIN DE PORRES,BARRIO OBRERO INDUSTRIAL,150135,1501,150135,1,SAN MARTIN DE PORRES,740749,2020,INEI,10.35,80.2,80.0,426075,870
zona_458,"POLYGON ((-11.962154689723102 -77.06429715280537, -11.954375086742646 -77.06888840910435, -11.954375086742646 -77.0780709217023, -11.962154689723102 -77.08266217800129, -11.969934292703558 -77.0780709217023, -11.969934292703558 -77.06888840910435, -11.962154689723102 -77.06429715280537))",15,LIMA,1,LIMA,17,LOS OLIVOS,LAS PALMERAS,150117,1501,150117,1,LOS OLIVOS,362222,2020,INEI,7.9,80.2,80.0,214042,229
zona_459,"POLYGON ((-11.96993429270356 -77.05050826933041, -11.962154689723103 -77.05509965775282, -11.962154689723103 -77.06428243459764, -11.96993429270356 -77.06887382302006, -11.977713895684015 -77.06428243459764, -11.977713895684015 -77.05509965775282, -11.96993429270356 -77.05050826933041))",15,LIMA,1,LIMA,10,COMAS,LA LIBERTAD,150110,1501,150110,1,COMAS,581447,2020,INEI,16.05,80.2,80.0,313181,871
zona_459,"POLYGON ((-11.96993429270356 -77.05050826933041, -11.962154689723103 -77.05509965775282, -11.962154689723103 -77.06428243459764, -11.96993429270356 -77.06887382302006, -11.977713895684015 -77.06428243459764, -11.977713895684015 -77.05509965775282, -11.96993429270356 -77.05050826933041))",15,LIMA,1,LIMA,12,INDEPENDENCIA,INDEPENDENCIA,150112,1501,150112,1,INDEPENDENCIA,230144,2020,INEI,20.6,80.2,80.0,117243,810
zona_459,"POLYGON ((-11.96993429270356 -77.05050826933041, -11.962154689723103 -77.05509965775282, -11.962154689723103 -77.06428243459764, -11.96993429270356 -77.06887382302006, -11.977713895684015 -77.06428243459764, -11.977713895684015 -77.05509965775282, -11.96993429270356 -77.05050826933041))",15,LIMA,1,LIMA,17,LOS OLIVOS,LAS PALMERAS,150117,1501,150117,1,LOS OLIVOS,362222,2020,INEI,7.9,80.2,80.0,214042,229
zona_460,"POLYGON ((-11.962154689723102 -77.03671991434918, -11.954375086742646 -77.04131117064816, -11.954375086742646 -77.05049368324612, -11.962154689723102 -77.0550849395451, -11.969934292703558 -77.05049368324612, -11.969934292703558 -77.04131117064816, -11.962154689723102 -77.03671991434918))",15,LIMA,1,LIMA,10,COMAS,LA LIBERTAD,150110,1501,150110,1,COMAS,581447,2020,INEI,16.05,80.2,80.0,313181,871
zona_460,"POLYGON ((-11.962154689723102 -77.03671991434918, -11.954375086742646 -77.04131117064816, -11.954375086742646 -77.05049368324612, -11.962154689723102 -77.0550849395451, -11.969934292703558 -77.05049368324612, -11.969934292703558 -77.04131117064816, -11.962154689723102 -77.03671991434918))",15,LIMA,1,LIMA,12,INDEPENDENCIA,INDEPENDENCIA,150112,1501,150112,1,INDEPENDENCIA,230144,2020,INEI,20.6,80.2,80.0,117243,810
zona_461,"POLYGON ((-11.96993429270356 -77.02293103087422, -11.962154689723103 -77.02752241929663, -11.962154689723103 -77.03670519614145, -11.96993429270356 -77.04129658456387, -11.977713895684015 -77.03670519614145, -11.977713895684015 -77.02752241929663, -11.96993429270356 -77.02293103087422))",15,LIMA,1,LIMA,10,COMAS,LA LIBERTAD,150110,1501,150110,1,COMAS,581447,2020,INEI,16.05,80.2,80.0,313181,871
zona_461,"POLYGON ((-11.96993429270356 -77.02293103087422, -11.962154689723103 -77.02752241929663, -11.962154689723103 -77.03670519614145, -11.96993429270356 -77.04129658456387, -11.977713895684015 -77.03670519614145, -11.977713895684015 -77.02752241929663, -11.96993429270356 -77.02293103087422))",15,LIMA,1,LIMA,12,INDEPENDENCIA,INDEPENDENCIA,150112,1501,150112,1,INDEPENDENCIA,230144,2020,INEI,20.6,80.2,80.0,117243,810
zona_461,"POLYGON ((-11.96993429270356 -77.02293103087422, -11.962154689723103 -77.02752241929663, -11.962154689723103 -77.03670519614145, -11.96993429270356 -77.04129658456387, -11.977713895684015 -77.03670519614145, -11.977713895684015 -77.02752241929663, -11.96993429270356 -77.02293103087422))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_462,"POLYGON ((-11.962154689723102 -77.00914267589297, -11.954375086742646 -77.01373393219195, -11.954375086742646 -77.02291644478991, -11.962154689723102 -77.0275077010889, -11.969934292703558 -77.02291644478991, -11.969934292703558 -77.01373393219195, -11.962154689723102 -77.00914267589297))",15,LIMA,1,LIMA,10,COMAS,LA LIBERTAD,150110,1501,150110,1,COMAS,581447,2020,INEI,16.05,80.2,80.0,313181,871
zona_462,"POLYGON ((-11.962154689723102 -77.00914267589297, -11.954375086742646 -77.01373393219195, -11.954375086742646 -77.02291644478991, -11.962154689723102 -77.0275077010889, -11.969934292703558 -77.02291644478991, -11.969934292703558 -77.01373393219195, -11.962154689723102 -77.00914267589297))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_463,"POLYGON ((-11.96993429270356 -76.99535379241802, -11.962154689723103 -76.99994518084043, -11.962154689723103 -77.00912795768525, -11.96993429270356 -77.01371934610766, -11.977713895684015 -77.00912795768525, -11.977713895684015 -76.99994518084043, -11.96993429270356 -76.99535379241802))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_464,"POLYGON ((-11.962154689723102 -76.98156543743679, -11.954375086742646 -76.98615669373577, -11.954375086742646 -76.99533920633372, -11.962154689723102 -76.9999304626327, -11.969934292703558 -76.99533920633372, -11.969934292703558 -76.98615669373577, -11.962154689723102 -76.98156543743679))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_465,"POLYGON ((-11.96993429270356 -76.96777655396183, -11.962154689723103 -76.97236794238424, -11.962154689723103 -76.98155071922906, -11.96993429270356 -76.98614210765147, -11.977713895684015 -76.98155071922906, -11.977713895684015 -76.97236794238424, -11.96993429270356 -76.96777655396183))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_466,"POLYGON ((-11.962154689723102 -76.9539881989806, -11.954375086742646 -76.95857945527958, -11.954375086742646 -76.96776196787754, -11.962154689723102 -76.97235322417652, -11.969934292703558 -76.96776196787754, -11.969934292703558 -76.95857945527958, -11.962154689723102 -76.9539881989806))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_467,"POLYGON ((-11.96993429270356 -76.94019931550564, -11.962154689723103 -76.94479070392805, -11.962154689723103 -76.95397348077287, -11.96993429270356 -76.95856486919529, -11.977713895684015 -76.95397348077287, -11.977713895684015 -76.94479070392805, -11.96993429270356 -76.94019931550564))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_467,"POLYGON ((-11.96993429270356 -76.94019931550564, -11.962154689723103 -76.94479070392805, -11.962154689723103 -76.95397348077287, -11.96993429270356 -76.95856486919529, -11.977713895684015 -76.95397348077287, -11.977713895684015 -76.94479070392805, -11.96993429270356 -76.94019931550564))",15,LIMA,1,LIMA,32,SAN JUAN DE LURIGANCHO,SAN JUAN DE LURIGANCHO,150132,1501,150132,1,SAN JUAN DE LURIGANCHO,1150470,2020,INEI,17.7,80.2,80.0,607491,1413
zona_468,"POLYGON ((-11.962154689723102 -76.92641096052441, -11.954375086742646 -76.93100221682339, -11.954375086742646 -76.94018472942135, -11.962154689723102 -76.94477598572033, -11.969934292703558 -76.94018472942135, -11.969934292703558 -76.93100221682339, -11.962154689723102 -76.92641096052441))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_469,"POLYGON ((-11.96993429270356 -76.91262207704945, -11.962154689723103 -76.91721346547186, -11.962154689723103 -76.92639624231668, -11.96993429270356 -76.9309876307391, -11.977713895684015 -76.92639624231668, -11.977713895684015 -76.91721346547186, -11.96993429270356 -76.91262207704945))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_470,"POLYGON ((-11.962154689723102 -76.8988337220682, -11.954375086742646 -76.90342497836718, -11.954375086742646 -76.91260749096514, -11.962154689723102 -76.91719874726412, -11.969934292703558 -76.91260749096514, -11.969934292703558 -76.90342497836718, -11.962154689723102 -76.8988337220682))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_470,"POLYGON ((-11.962154689723102 -76.8988337220682, -11.954375086742646 -76.90342497836718, -11.954375086742646 -76.91260749096514, -11.962154689723102 -76.91719874726412, -11.969934292703558 -76.91260749096514, -11.969934292703558 -76.90342497836718, -11.962154689723102 -76.8988337220682))",15,LIMA,7,HUAROCHIRI,16,SAN ANTONIO,CHACLLA,150716,1507,150716,33,SAN ANTONIO,1080,2020,INEI,18.95,66.0,75.9,439,1723
zona_471,"POLYGON ((-11.96993429270356 -76.88504483859325, -11.962154689723103 -76.88963622701566, -11.962154689723103 -76.89881900386048, -11.96993429270356 -76.9034103922829, -11.977713895684015 -76.89881900386048, -11.977713895684015 -76.88963622701566, -11.96993429270356 -76.88504483859325))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_472,"POLYGON ((-11.962154689723102 -76.87125648361202, -11.954375086742646 -76.875847739911, -11.954375086742646 -76.88503025250895, -11.962154689723102 -76.88962150880793, -11.969934292703558 -76.88503025250895, -11.969934292703558 -76.875847739911, -11.962154689723102 -76.87125648361202))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_473,"POLYGON ((-11.96993429270356 -76.85746760013706, -11.962154689723103 -76.86205898855947, -11.962154689723103 -76.87124176540429, -11.96993429270356 -76.8758331538267, -11.977713895684015 -76.87124176540429, -11.977713895684015 -76.86205898855947, -11.96993429270356 -76.85746760013706))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_474,"POLYGON ((-11.962154689723102 -76.84367924515583, -11.954375086742646 -76.8482705014548, -11.954375086742646 -76.85745301405277, -11.962154689723102 -76.86204427035175, -11.969934292703558 -76.85745301405277, -11.969934292703558 -76.8482705014548, -11.962154689723102 -76.84367924515583))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_475,"POLYGON ((-11.96993429270356 -76.82989036168087, -11.962154689723103 -76.83448175010328, -11.962154689723103 -76.8436645269481, -11.96993429270356 -76.84825591537052, -11.977713895684015 -76.8436645269481, -11.977713895684015 -76.83448175010328, -11.96993429270356 -76.82989036168087))",15,LIMA,1,LIMA,18,LURIGANCHO,CHOSICA,150118,1501,150118,1,LURIGANCHO,230978,2020,INEI,18.2,80.2,80.0,121224,806
zona_478,"POLYGON ((-11.954375086742646 -77.13324051300822, -11.94659548376219 -77.13783163727602, -11.94659548376219 -77.1470138858116, -11.954375086742646 -77.15160501007941, -11.962154689723102 -77.1470138858116, -11.962154689723102 -77.13783163727602, -11.954375086742646 -77.13324051300822))",7,CALLAO,1,CALLAO,1,CALLAO,CALLAO,70101,701,70101,1,CALLAO,521346,2020,INEI,14.2,77.6,77.1,267627,221
