hexagono_id,hexagono_shape,centroid_lat,centroid_lon
zona_000265,"POLYGON ((-71.3533382821897 -16.854407940390868, -71.3580314342805 -16.84662833741041, -71.3674177384621 -16.84662833741041, -71.3721108905529 -16.854407940390868, -71.3674177384621 -16.862187543371324, -71.3580314342805 -16.862187543371324, -71.3533382821897 -16.854407940390868))",-16.854407940390868,-71.3627245863713
zona_000266,"POLYGON ((-71.33924756721977 -16.84662833741041, -71.3439405263088 -16.838848734429956, -71.35332644448685 -16.838848734429956, -71.35801940357588 -16.84662833741041, -71.35332644448685 -16.854407940390868, -71.3439405263088 -16.854407940390868, -71.33924756721977 -16.84662833741041))",-16.84662833741041,-71.34863348539783
zona_000267,"POLYGON ((-71.32515608024275 -16.854407940390868, -71.32984923233356 -16.84662833741041, -71.33923553651515 -16.84662833741041, -71.34392868860596 -16.854407940390868, -71.33923553651515 -16.862187543371324, -71.32984923233356 -16.862187543371324, -71.32515608024275 -16.854407940390868))",-16.854407940390868,-71.33454238442435
zona_000268,"POLYGON ((-71.31106536527281 -16.84662833741041, -71.31575832436184 -16.838848734429956, -71.32514424253989 -16.838848734429956, -71.32983720162892 -16.84662833741041, -71.32514424253989 -16.854407940390868, -71.31575832436184 -16.854407940390868, -71.31106536527281 -16.84662833741041))",-16.84662833741041,-71.32045128345086
zona_000269,"POLYGON ((-71.29697387829579 -16.854407940390868, -71.3016670303866 -16.84662833741041, -71.31105333456819 -16.84662833741041, -71.315746486659 -16.854407940390868, -71.31105333456819 -16.862187543371324, -71.3016670303866 -16.862187543371324, -71.29697387829579 -16.854407940390868))",-16.854407940390868,-71.30636018247739
zona_000270,"POLYGON ((-71.28288316332586 -16.84662833741041, -71.28757612241489 -16.838848734429956, -71.29696204059294 -16.838848734429956, -71.30165499968197 -16.84662833741041, -71.29696204059294 -16.854407940390868, -71.28757612241489 -16.854407940390868, -71.28288316332586 -16.84662833741041))",-16.84662833741041,-71.29226908150392
zona_000271,"POLYGON ((-71.26879167634883 -16.854407940390868, -71.27348482843963 -16.84662833741041, -71.28287113262122 -16.84662833741041, -71.28756428471203 -16.854407940390868, -71.28287113262122 -16.862187543371324, -71.27348482843963 -16.862187543371324, -71.26879167634883 -16.854407940390868))",-16.854407940390868,-71.27817798053043
zona_000272,"POLYGON ((-71.2547009613789 -16.84662833741041, -71.25939392046793 -16.838848734429956, -71.26877983864598 -16.838848734429956, -71.27347279773501 -16.84662833741041, -71.26877983864598 -16.854407940390868, -71.25939392046793 -16.854407940390868, -71.2547009613789 -16.84662833741041))",-16.84662833741041,-71.26408687955696
zona_000273,"POLYGON ((-71.24060947440188 -16.854407940390868, -71.24530262649269 -16.84662833741041, -71.25468893067428 -16.84662833741041, -71.25938208276509 -16.854407940390868, -71.25468893067428 -16.862187543371324, -71.24530262649269 -16.862187543371324, -71.24060947440188 -16.854407940390868))",-16.854407940390868,-71.24999577858348
zona_000274,"POLYGON ((-71.22651875943194 -16.84662833741041, -71.23121171852097 -16.838848734429956, -71.24059763669902 -16.838848734429956, -71.24529059578805 -16.84662833741041, -71.24059763669902 -16.854407940390868, -71.23121171852097 -16.854407940390868, -71.22651875943194 -16.84662833741041))",-16.84662833741041,-71.23590467761
zona_000275,"POLYGON ((-71.21242727245492 -16.854407940390868, -71.21712042454573 -16.84662833741041, -71.22650672872732 -16.84662833741041, -71.23119988081812 -16.854407940390868, -71.22650672872732 -16.862187543371324, -71.21712042454573 -16.862187543371324, -71.21242727245492 -16.854407940390868))",-16.854407940390868,-71.22181357663652
zona_000276,"POLYGON ((-71.55061446762072 -16.838848734429956, -71.55530723381035 -16.8310691314495, -71.56469276618965 -16.8310691314495, -71.56938553237929 -16.838848734429956, -71.56469276618965 -16.84662833741041, -71.55530723381035 -16.84662833741041, -71.55061446762072 -16.838848734429956))",-16.838848734429956,-71.56
zona_000277,"POLYGON ((-71.53652375224128 -16.831069131449496, -71.5412163256339 -16.82328952846904, -71.55060147241916 -16.82328952846904, -71.55529404581178 -16.831069131449496, -71.55060147241916 -16.838848734429952, -71.5412163256339 -16.838848734429952, -71.53652375224128 -16.831069131449496))",-16.831069131449496,-71.54590889902653
zona_000278,"POLYGON ((-71.52243226567376 -16.838848734429956, -71.52712503186339 -16.8310691314495, -71.53651056424269 -16.8310691314495, -71.54120333043232 -16.838848734429956, -71.53651056424269 -16.84662833741041, -71.52712503186339 -16.84662833741041, -71.52243226567376 -16.838848734429956))",-16.838848734429956,-71.53181779805304
zona_000279,"POLYGON ((-71.50834155029432 -16.831069131449496, -71.51303412368694 -16.82328952846904, -71.5224192704722 -16.82328952846904, -71.52711184386482 -16.831069131449496, -71.5224192704722 -16.838848734429952, -71.51303412368694 -16.838848734429952, -71.50834155029432 -16.831069131449496))",-16.831069131449496,-71.51772669707957
zona_000280,"POLYGON ((-71.49425006372681 -16.838848734429956, -71.49894282991644 -16.8310691314495, -71.50832836229574 -16.8310691314495, -71.51302112848538 -16.838848734429956, -71.50832836229574 -16.84662833741041, -71.49894282991644 -16.84662833741041, -71.49425006372681 -16.838848734429956))",-16.838848734429956,-71.5036355961061
zona_000281,"POLYGON ((-71.48015934834736 -16.831069131449496, -71.48485192173997 -16.82328952846904, -71.49423706852524 -16.82328952846904, -71.49892964191785 -16.831069131449496, -71.49423706852524 -16.838848734429952, -71.48485192173997 -16.838848734429952, -71.48015934834736 -16.831069131449496))",-16.831069131449496,-71.4895444951326
zona_000282,"POLYGON ((-71.46606786177985 -16.838848734429956, -71.47076062796948 -16.8310691314495, -71.48014616034878 -16.8310691314495, -71.48483892653842 -16.838848734429956, -71.48014616034878 -16.84662833741041, -71.47076062796948 -16.84662833741041, -71.46606786177985 -16.838848734429956))",-16.838848734429956,-71.47545339415913
zona_000283,"POLYGON ((-71.45197714640041 -16.831069131449496, -71.45666971979303 -16.82328952846904, -71.46605486657829 -16.82328952846904, -71.4707474399709 -16.831069131449496, -71.46605486657829 -16.838848734429952, -71.45666971979303 -16.838848734429952, -71.45197714640041 -16.831069131449496))",-16.831069131449496,-71.46136229318566
zona_000284,"POLYGON ((-71.43788565983289 -16.838848734429956, -71.44257842602252 -16.8310691314495, -71.45196395840182 -16.8310691314495, -71.45665672459145 -16.838848734429956, -71.45196395840182 -16.84662833741041, -71.44257842602252 -16.84662833741041, -71.43788565983289 -16.838848734429956))",-16.838848734429956,-71.44727119221217
zona_000285,"POLYGON ((-71.42379494445345 -16.831069131449496, -71.42848751784607 -16.82328952846904, -71.43787266463133 -16.82328952846904, -71.44256523802395 -16.831069131449496, -71.43787266463133 -16.838848734429952, -71.42848751784607 -16.838848734429952, -71.42379494445345 -16.831069131449496))",-16.831069131449496,-71.4331800912387
zona_000286,"POLYGON ((-71.40970345788594 -16.838848734429956, -71.41439622407557 -16.8310691314495, -71.42378175645487 -16.8310691314495, -71.4284745226445 -16.838848734429956, -71.42378175645487 -16.84662833741041, -71.41439622407557 -16.84662833741041, -71.40970345788594 -16.838848734429956))",-16.838848734429956,-71.41908899026522
zona_000287,"POLYGON ((-71.39561274250649 -16.831069131449496, -71.4003053158991 -16.82328952846904, -71.40969046268437 -16.82328952846904, -71.41438303607698 -16.831069131449496, -71.40969046268437 -16.838848734429952, -71.4003053158991 -16.838848734429952, -71.39561274250649 -16.831069131449496))",-16.831069131449496,-71.40499788929174
zona_000288,"POLYGON ((-71.38152125593898 -16.838848734429956, -71.38621402212861 -16.8310691314495, -71.39559955450791 -16.8310691314495, -71.40029232069755 -16.838848734429956, -71.39559955450791 -16.84662833741041, -71.38621402212861 -16.84662833741041, -71.38152125593898 -16.838848734429956))",-16.838848734429956,-71.39090678831826
zona_000289,"POLYGON ((-71.36743054055954 -16.831069131449496, -71.37212311395216 -16.82328952846904, -71.38150826073742 -16.82328952846904, -71.38620083413004 -16.831069131449496, -71.38150826073742 -16.838848734429952, -71.37212311395216 -16.838848734429952, -71.36743054055954 -16.831069131449496))",-16.831069131449496,-71.37681568734479
zona_000290,"POLYGON ((-71.35333905399202 -16.838848734429956, -71.35803182018165 -16.8310691314495, -71.36741735256095 -16.8310691314495, -71.37211011875058 -16.838848734429956, -71.36741735256095 -16.84662833741041, -71.35803182018165 -16.84662833741041, -71.35333905399202 -16.838848734429956))",-16.838848734429956,-71.3627245863713
zona_000291,"POLYGON ((-71.33924833861258 -16.831069131449496, -71.3439409120052 -16.82328952846904, -71.35332605879046 -16.82328952846904, -71.35801863218308 -16.831069131449496, -71.35332605879046 -16.838848734429952, -71.3439409120052 -16.838848734429952, -71.33924833861258 -16.831069131449496))",-16.831069131449496,-71.34863348539783
zona_000292,"POLYGON ((-71.32515685204507 -16.838848734429956, -71.3298496182347 -16.8310691314495, -71.339235150614 -16.8310691314495, -71.34392791680364 -16.838848734429956, -71.339235150614 -16.84662833741041, -71.3298496182347 -16.84662833741041, -71.32515685204507 -16.838848734429956))",-16.838848734429956,-71.33454238442435
zona_000293,"POLYGON ((-71.31106613666562 -16.831069131449496, -71.31575871005823 -16.82328952846904, -71.3251438568435 -16.82328952846904, -71.32983643023611 -16.831069131449496, -71.3251438568435 -16.838848734429952, -71.31575871005823 -16.838848734429952, -71.31106613666562 -16.831069131449496))",-16.831069131449496,-71.32045128345086
zona_000294,"POLYGON ((-71.29697465009811 -16.838848734429956, -71.30166741628774 -16.8310691314495, -71.31105294866704 -16.8310691314495, -71.31574571485667 -16.838848734429956, -71.31105294866704 -16.84662833741041, -71.30166741628774 -16.84662833741041, -71.29697465009811 -16.838848734429956))",-16.838848734429956,-71.30636018247739
zona_000295,"POLYGON ((-71.28288393471867 -16.831069131449496, -71.28757650811129 -16.82328952846904, -71.29696165489655 -16.82328952846904, -71.30165422828917 -16.831069131449496, -71.29696165489655 -16.838848734429952, -71.28757650811129 -16.838848734429952, -71.28288393471867 -16.831069131449496))",-16.831069131449496,-71.29226908150392
zona_000296,"POLYGON ((-71.26879244815115 -16.838848734429956, -71.27348521434078 -16.8310691314495, -71.28287074672008 -16.8310691314495, -71.28756351290971 -16.838848734429956, -71.28287074672008 -16.84662833741041, -71.27348521434078 -16.84662833741041, -71.26879244815115 -16.838848734429956))",-16.838848734429956,-71.27817798053043
zona_000297,"POLYGON ((-71.25470173277171 -16.831069131449496, -71.25939430616432 -16.82328952846904, -71.26877945294959 -16.82328952846904, -71.2734720263422 -16.831069131449496, -71.26877945294959 -16.838848734429952, -71.25939430616432 -16.838848734429952, -71.25470173277171 -16.831069131449496))",-16.831069131449496,-71.26408687955696
zona_000298,"POLYGON ((-71.2406102462042 -16.838848734429956, -71.24530301239383 -16.8310691314495, -71.25468854477313 -16.8310691314495, -71.25938131096277 -16.838848734429956, -71.25468854477313 -16.84662833741041, -71.24530301239383 -16.84662833741041, -71.2406102462042 -16.838848734429956))",-16.838848734429956,-71.24999577858348
zona_000299,"POLYGON ((-71.22651953082475 -16.831069131449496, -71.23121210421736 -16.82328952846904, -71.24059725100263 -16.82328952846904, -71.24528982439524 -16.831069131449496, -71.24059725100263 -16.838848734429952, -71.23121210421736 -16.838848734429952, -71.22651953082475 -16.831069131449496))",-16.831069131449496,-71.23590467761
zona_000300,"POLYGON ((-71.21242804425724 -16.838848734429956, -71.21712081044687 -16.8310691314495, -71.22650634282617 -16.8310691314495, -71.2311991090158 -16.838848734429956, -71.22650634282617 -16.84662833741041, -71.21712081044687 -16.84662833741041, -71.21242804425724 -16.838848734429956))",-16.838848734429956,-71.22181357663652
zona_000301,"POLYGON ((-71.5506152386041 -16.82328952846904, -71.55530761930204 -16.815509925488584, -71.56469238069796 -16.815509925488584, -71.56938476139591 -16.82328952846904, -71.56469238069796 -16.831069131449496, -71.55530761930204 -16.831069131449496, -71.5506152386041 -16.82328952846904))",-16.82328952846904,-71.56
zona_000302,"POLYGON ((-71.5365245228153 -16.815509925488584, -71.54121671092092 -16.807730322508128, -71.55060108713214 -16.807730322508128, -71.55529327523776 -16.815509925488584, -71.55060108713214 -16.82328952846904, -71.54121671092092 -16.82328952846904, -71.5365245228153 -16.815509925488584))",-16.815509925488584,-71.54590889902653
zona_000303,"POLYGON ((-71.52243303665713 -16.82328952846904, -71.52712541735508 -16.815509925488584, -71.536510178751 -16.815509925488584, -71.54120255944895 -16.82328952846904, -71.536510178751 -16.831069131449496, -71.52712541735508 -16.831069131449496, -71.52243303665713 -16.82328952846904))",-16.82328952846904,-71.53181779805304
zona_000304,"POLYGON ((-71.50834232086834 -16.815509925488584, -71.51303450897396 -16.807730322508128, -71.52241888518517 -16.807730322508128, -71.5271110732908 -16.815509925488584, -71.52241888518517 -16.82328952846904, -71.51303450897396 -16.82328952846904, -71.50834232086834 -16.815509925488584))",-16.815509925488584,-71.51772669707957
zona_000305,"POLYGON ((-71.49425083471019 -16.82328952846904, -71.49894321540813 -16.815509925488584, -71.50832797680405 -16.815509925488584, -71.513020357502 -16.82328952846904, -71.50832797680405 -16.831069131449496, -71.49894321540813 -16.831069131449496, -71.49425083471019 -16.82328952846904))",-16.82328952846904,-71.5036355961061
zona_000306,"POLYGON ((-71.48016011892138 -16.815509925488584, -71.484852307027 -16.807730322508128, -71.49423668323821 -16.807730322508128, -71.49892887134384 -16.815509925488584, -71.49423668323821 -16.82328952846904, -71.484852307027 -16.82328952846904, -71.48016011892138 -16.815509925488584))",-16.815509925488584,-71.4895444951326
zona_000307,"POLYGON ((-71.46606863276322 -16.82328952846904, -71.47076101346117 -16.815509925488584, -71.48014577485709 -16.815509925488584, -71.48483815555504 -16.82328952846904, -71.48014577485709 -16.831069131449496, -71.47076101346117 -16.831069131449496, -71.46606863276322 -16.82328952846904))",-16.82328952846904,-71.47545339415913
zona_000308,"POLYGON ((-71.45197791697443 -16.815509925488584, -71.45667010508005 -16.807730322508128, -71.46605448129127 -16.807730322508128, -71.47074666939689 -16.815509925488584, -71.46605448129127 -16.82328952846904, -71.45667010508005 -16.82328952846904, -71.45197791697443 -16.815509925488584))",-16.815509925488584,-71.46136229318566
zona_000309,"POLYGON ((-71.43788643081626 -16.82328952846904, -71.44257881151421 -16.815509925488584, -71.45196357291013 -16.815509925488584, -71.45665595360808 -16.82328952846904, -71.45196357291013 -16.831069131449496, -71.44257881151421 -16.831069131449496, -71.43788643081626 -16.82328952846904))",-16.82328952846904,-71.44727119221217
zona_000310,"POLYGON ((-71.42379571502747 -16.815509925488584, -71.42848790313309 -16.807730322508128, -71.4378722793443 -16.807730322508128, -71.44256446744993 -16.815509925488584, -71.4378722793443 -16.82328952846904, -71.42848790313309 -16.82328952846904, -71.42379571502747 -16.815509925488584))",-16.815509925488584,-71.4331800912387
zona_000311,"POLYGON ((-71.40970422886932 -16.82328952846904, -71.41439660956726 -16.815509925488584, -71.42378137096318 -16.815509925488584, -71.42847375166113 -16.82328952846904, -71.42378137096318 -16.831069131449496, -71.41439660956726 -16.831069131449496, -71.40970422886932 -16.82328952846904))",-16.82328952846904,-71.41908899026522
zona_000312,"POLYGON ((-71.3956135130805 -16.815509925488584, -71.40030570118613 -16.807730322508128, -71.40969007739734 -16.807730322508128, -71.41438226550297 -16.815509925488584, -71.40969007739734 -16.82328952846904, -71.40030570118613 -16.82328952846904, -71.3956135130805 -16.815509925488584))",-16.815509925488584,-71.40499788929174
zona_000313,"POLYGON ((-71.38152202692235 -16.82328952846904, -71.3862144076203 -16.815509925488584, -71.39559916901622 -16.815509925488584, -71.40029154971417 -16.82328952846904, -71.39559916901622 -16.831069131449496, -71.3862144076203 -16.831069131449496, -71.38152202692235 -16.82328952846904))",-16.82328952846904,-71.39090678831826
zona_000314,"POLYGON ((-71.36743131113356 -16.815509925488584, -71.37212349923918 -16.807730322508128, -71.3815078754504 -16.807730322508128, -71.38620006355602 -16.815509925488584, -71.3815078754504 -16.82328952846904, -71.37212349923918 -16.82328952846904, -71.36743131113356 -16.815509925488584))",-16.815509925488584,-71.37681568734479
zona_000315,"POLYGON ((-71.3533398249754 -16.82328952846904, -71.35803220567334 -16.815509925488584, -71.36741696706926 -16.815509925488584, -71.3721093477672 -16.82328952846904, -71.36741696706926 -16.831069131449496, -71.35803220567334 -16.831069131449496, -71.3533398249754 -16.82328952846904))",-16.82328952846904,-71.3627245863713
zona_000316,"POLYGON ((-71.3392491091866 -16.815509925488584, -71.34394129729222 -16.807730322508128, -71.35332567350343 -16.807730322508128, -71.35801786160906 -16.815509925488584, -71.35332567350343 -16.82328952846904, -71.34394129729222 -16.82328952846904, -71.3392491091866 -16.815509925488584))",-16.815509925488584,-71.34863348539783
zona_000317,"POLYGON ((-71.32515762302845 -16.82328952846904, -71.32985000372639 -16.815509925488584, -71.33923476512231 -16.815509925488584, -71.34392714582026 -16.82328952846904, -71.33923476512231 -16.831069131449496, -71.32985000372639 -16.831069131449496, -71.32515762302845 -16.82328952846904))",-16.82328952846904,-71.33454238442435
zona_000318,"POLYGON ((-71.31106690723963 -16.815509925488584, -71.31575909534526 -16.807730322508128, -71.32514347155647 -16.807730322508128, -71.3298356596621 -16.815509925488584, -71.32514347155647 -16.82328952846904, -71.31575909534526 -16.82328952846904, -71.31106690723963 -16.815509925488584))",-16.815509925488584,-71.32045128345086
zona_000319,"POLYGON ((-71.29697542108148 -16.82328952846904, -71.30166780177943 -16.815509925488584, -71.31105256317535 -16.815509925488584, -71.3157449438733 -16.82328952846904, -71.31105256317535 -16.831069131449496, -71.30166780177943 -16.831069131449496, -71.29697542108148 -16.82328952846904))",-16.82328952846904,-71.30636018247739
zona_000320,"POLYGON ((-71.28288470529269 -16.815509925488584, -71.28757689339831 -16.807730322508128, -71.29696126960953 -16.807730322508128, -71.30165345771515 -16.815509925488584, -71.29696126960953 -16.82328952846904, -71.28757689339831 -16.82328952846904, -71.28288470529269 -16.815509925488584))",-16.815509925488584,-71.29226908150392
zona_000321,"POLYGON ((-71.26879321913452 -16.82328952846904, -71.27348559983247 -16.815509925488584, -71.28287036122839 -16.815509925488584, -71.28756274192634 -16.82328952846904, -71.28287036122839 -16.831069131449496, -71.27348559983247 -16.831069131449496, -71.26879321913452 -16.82328952846904))",-16.82328952846904,-71.27817798053043
zona_000322,"POLYGON ((-71.25470250334573 -16.815509925488584, -71.25939469145135 -16.807730322508128, -71.26877906766256 -16.807730322508128, -71.27347125576819 -16.815509925488584, -71.26877906766256 -16.82328952846904, -71.25939469145135 -16.82328952846904, -71.25470250334573 -16.815509925488584))",-16.815509925488584,-71.26408687955696
zona_000323,"POLYGON ((-71.24061101718758 -16.82328952846904, -71.24530339788552 -16.815509925488584, -71.25468815928144 -16.815509925488584, -71.25938053997939 -16.82328952846904, -71.25468815928144 -16.831069131449496, -71.24530339788552 -16.831069131449496, -71.24061101718758 -16.82328952846904))",-16.82328952846904,-71.24999577858348
zona_000324,"POLYGON ((-71.22652030139876 -16.815509925488584, -71.23121248950439 -16.807730322508128, -71.2405968657156 -16.807730322508128, -71.24528905382122 -16.815509925488584, -71.2405968657156 -16.82328952846904, -71.23121248950439 -16.82328952846904, -71.22652030139876 -16.815509925488584))",-16.815509925488584,-71.23590467761
zona_000325,"POLYGON ((-71.21242881524061 -16.82328952846904, -71.21712119593856 -16.815509925488584, -71.22650595733448 -16.815509925488584, -71.23119833803243 -16.82328952846904, -71.22650595733448 -16.831069131449496, -71.21712119593856 -16.831069131449496, -71.21242881524061 -16.82328952846904))",-16.82328952846904,-71.22181357663652
zona_000326,"POLYGON ((-71.55061600876886 -16.807730322508128, -71.55530800438443 -16.799950719527672, -71.56469199561558 -16.799950719527672, -71.56938399123115 -16.807730322508128, -71.56469199561558 -16.815509925488584, -71.55530800438443 -16.815509925488584, -71.55061600876886 -16.807730322508128))",-16.807730322508128,-71.56
zona_000327,"POLYGON ((-71.53652529257087 -16.799950719527672, -71.5412170957987 -16.792171116547216, -71.55060070225436 -16.792171116547216, -71.55529250548219 -16.799950719527672, -71.55060070225436 -16.807730322508128, -71.5412170957987 -16.807730322508128, -71.53652529257087 -16.799950719527672))",-16.799950719527672,-71.54590889902653
zona_000328,"POLYGON ((-71.5224338068219 -16.807730322508128, -71.52712580243747 -16.799950719527672, -71.53650979366861 -16.799950719527672, -71.54120178928419 -16.807730322508128, -71.53650979366861 -16.815509925488584, -71.52712580243747 -16.815509925488584, -71.5224338068219 -16.807730322508128))",-16.807730322508128,-71.53181779805304
zona_000329,"POLYGON ((-71.50834309062391 -16.799950719527672, -71.51303489385174 -16.792171116547216, -71.5224185003074 -16.792171116547216, -71.52711030353522 -16.799950719527672, -71.5224185003074 -16.807730322508128, -71.51303489385174 -16.807730322508128, -71.50834309062391 -16.799950719527672))",-16.799950719527672,-71.51772669707957
zona_000330,"POLYGON ((-71.49425160487495 -16.807730322508128, -71.49894360049052 -16.799950719527672, -71.50832759172167 -16.799950719527672, -71.51301958733724 -16.807730322508128, -71.50832759172167 -16.815509925488584, -71.49894360049052 -16.815509925488584, -71.49425160487495 -16.807730322508128))",-16.807730322508128,-71.5036355961061
zona_000331,"POLYGON ((-71.48016088867695 -16.799950719527672, -71.48485269190478 -16.792171116547216, -71.49423629836043 -16.792171116547216, -71.49892810158826 -16.799950719527672, -71.49423629836043 -16.807730322508128, -71.48485269190478 -16.807730322508128, -71.48016088867695 -16.799950719527672))",-16.799950719527672,-71.4895444951326
zona_000332,"POLYGON ((-71.46606940292799 -16.807730322508128, -71.47076139854356 -16.799950719527672, -71.4801453897747 -16.799950719527672, -71.48483738539028 -16.807730322508128, -71.4801453897747 -16.815509925488584, -71.47076139854356 -16.815509925488584, -71.46606940292799 -16.807730322508128))",-16.807730322508128,-71.47545339415913
zona_000333,"POLYGON ((-71.45197868673 -16.799950719527672, -71.45667048995783 -16.792171116547216, -71.46605409641349 -16.792171116547216, -71.47074589964132 -16.799950719527672, -71.46605409641349 -16.807730322508128, -71.45667048995783 -16.807730322508128, -71.45197868673 -16.799950719527672))",-16.799950719527672,-71.46136229318566
zona_000334,"POLYGON ((-71.43788720098102 -16.807730322508128, -71.4425791965966 -16.799950719527672, -71.45196318782774 -16.799950719527672, -71.45665518344332 -16.807730322508128, -71.45196318782774 -16.815509925488584, -71.4425791965966 -16.815509925488584, -71.43788720098102 -16.807730322508128))",-16.807730322508128,-71.44727119221217
zona_000335,"POLYGON ((-71.42379648478304 -16.799950719527672, -71.42848828801087 -16.792171116547216, -71.43787189446653 -16.792171116547216, -71.44256369769435 -16.799950719527672, -71.43787189446653 -16.807730322508128, -71.42848828801087 -16.807730322508128, -71.42379648478304 -16.799950719527672))",-16.799950719527672,-71.4331800912387
zona_000336,"POLYGON ((-71.40970499903408 -16.807730322508128, -71.41439699464965 -16.799950719527672, -71.4237809858808 -16.799950719527672, -71.42847298149637 -16.807730322508128, -71.4237809858808 -16.815509925488584, -71.41439699464965 -16.815509925488584, -71.40970499903408 -16.807730322508128))",-16.807730322508128,-71.41908899026522
zona_000337,"POLYGON ((-71.39561428283608 -16.799950719527672, -71.4003060860639 -16.792171116547216, -71.40968969251956 -16.792171116547216, -71.41438149574739 -16.799950719527672, -71.40968969251956 -16.807730322508128, -71.4003060860639 -16.807730322508128, -71.39561428283608 -16.799950719527672))",-16.799950719527672,-71.40499788929174
zona_000338,"POLYGON ((-71.38152279708711 -16.807730322508128, -71.38621479270269 -16.799950719527672, -71.39559878393383 -16.799950719527672, -71.40029077954941 -16.807730322508128, -71.39559878393383 -16.815509925488584, -71.38621479270269 -16.815509925488584, -71.38152279708711 -16.807730322508128))",-16.807730322508128,-71.39090678831826
zona_000339,"POLYGON ((-71.36743208088913 -16.799950719527672, -71.37212388411696 -16.792171116547216, -71.38150749057262 -16.792171116547216, -71.38619929380044 -16.799950719527672, -71.38150749057262 -16.807730322508128, -71.37212388411696 -16.807730322508128, -71.36743208088913 -16.799950719527672))",-16.799950719527672,-71.37681568734479
zona_000340,"POLYGON ((-71.35334059514015 -16.807730322508128, -71.35803259075573 -16.799950719527672, -71.36741658198687 -16.799950719527672, -71.37210857760245 -16.807730322508128, -71.36741658198687 -16.815509925488584, -71.35803259075573 -16.815509925488584, -71.35334059514015 -16.807730322508128))",-16.807730322508128,-71.3627245863713
zona_000341,"POLYGON ((-71.33924987894217 -16.799950719527672, -71.34394168217 -16.792171116547216, -71.35332528862565 -16.792171116547216, -71.35801709185348 -16.799950719527672, -71.35332528862565 -16.807730322508128, -71.34394168217 -16.807730322508128, -71.33924987894217 -16.799950719527672))",-16.799950719527672,-71.34863348539783
zona_000342,"POLYGON ((-71.3251583931932 -16.807730322508128, -71.32985038880878 -16.799950719527672, -71.33923438003993 -16.799950719527672, -71.3439263756555 -16.807730322508128, -71.33923438003993 -16.815509925488584, -71.32985038880878 -16.815509925488584, -71.3251583931932 -16.807730322508128))",-16.807730322508128,-71.33454238442435
zona_000343,"POLYGON ((-71.31106767699521 -16.799950719527672, -71.31575948022304 -16.792171116547216, -71.3251430866787 -16.792171116547216, -71.32983488990652 -16.799950719527672, -71.3251430866787 -16.807730322508128, -71.31575948022304 -16.807730322508128, -71.31106767699521 -16.799950719527672))",-16.799950719527672,-71.32045128345086
zona_000344,"POLYGON ((-71.29697619124624 -16.807730322508128, -71.30166818686182 -16.799950719527672, -71.31105217809296 -16.799950719527672, -71.31574417370854 -16.807730322508128, -71.31105217809296 -16.815509925488584, -71.30166818686182 -16.815509925488584, -71.29697619124624 -16.807730322508128))",-16.807730322508128,-71.30636018247739
zona_000345,"POLYGON ((-71.28288547504826 -16.799950719527672, -71.28757727827609 -16.792171116547216, -71.29696088473175 -16.792171116547216, -71.30165268795957 -16.799950719527672, -71.29696088473175 -16.807730322508128, -71.28757727827609 -16.807730322508128, -71.28288547504826 -16.799950719527672))",-16.799950719527672,-71.29226908150392
zona_000346,"POLYGON ((-71.26879398929928 -16.807730322508128, -71.27348598491486 -16.799950719527672, -71.282869976146 -16.799950719527672, -71.28756197176158 -16.807730322508128, -71.282869976146 -16.815509925488584, -71.27348598491486 -16.815509925488584, -71.26879398929928 -16.807730322508128))",-16.807730322508128,-71.27817798053043
zona_000347,"POLYGON ((-71.2547032731013 -16.799950719527672, -71.25939507632913 -16.792171116547216, -71.26877868278478 -16.792171116547216, -71.27347048601261 -16.799950719527672, -71.26877868278478 -16.807730322508128, -71.25939507632913 -16.807730322508128, -71.2547032731013 -16.799950719527672))",-16.799950719527672,-71.26408687955696
zona_000348,"POLYGON ((-71.24061178735234 -16.807730322508128, -71.24530378296791 -16.799950719527672, -71.25468777419906 -16.799950719527672, -71.25937976981463 -16.807730322508128, -71.25468777419906 -16.815509925488584, -71.24530378296791 -16.815509925488584, -71.24061178735234 -16.807730322508128))",-16.807730322508128,-71.24999577858348
zona_000349,"POLYGON ((-71.22652107115434 -16.799950719527672, -71.23121287438217 -16.792171116547216, -71.24059648083782 -16.792171116547216, -71.24528828406565 -16.799950719527672, -71.24059648083782 -16.807730322508128, -71.23121287438217 -16.807730322508128, -71.22652107115434 -16.799950719527672))",-16.799950719527672,-71.23590467761
zona_000350,"POLYGON ((-71.21242958540537 -16.807730322508128, -71.21712158102095 -16.799950719527672, -71.2265055722521 -16.799950719527672, -71.23119756786767 -16.807730322508128, -71.2265055722521 -16.815509925488584, -71.21712158102095 -16.815509925488584, -71.21242958540537 -16.807730322508128))",-16.807730322508128,-71.22181357663652
zona_000351,"POLYGON ((-71.55061677811531 -16.792171116547213, -71.55530838905766 -16.784391513566757, -71.56469161094235 -16.784391513566757, -71.56938322188469 -16.792171116547213, -71.56469161094235 -16.79995071952767, -71.55530838905766 -16.79995071952767, -71.55061677811531 -16.792171116547213))",-16.792171116547213,-71.56
zona_000352,"POLYGON ((-71.5365260615083 -16.784391513566757, -71.54121748026742 -16.7766119105863, -71.55060031778564 -16.7766119105863, -71.55529173654476 -16.784391513566757, -71.55060031778564 -16.792171116547213, -71.54121748026742 -16.792171116547213, -71.5365260615083 -16.784391513566757))",-16.784391513566757,-71.54590889902653
